,Awach,Grumeti,Kagera,Katonga,Magogo,Mbalangeti,Migori,Mori,Nyando,Nzoia,Rwizi,Simiyu,Sio_Malaba,Sondu,Yala,Qin_total_m3s
2012-01-01,5.268,12.654,160.2633,2.7574598221990847,7.9775,12.0736,127.54,12.0547,11.551833126250076,13.674764390618254,4.546018616529929,8.784,5.077,38.12148,29.03046400851621,451.37411996411356
2012-02-01,2.3004,6.282,302.561,1.6806302517784286,3.42,7.2128,70.21,7.7775,29.223060499752812,37.11716042431037,4.555814716105295,2.7102,2.0079,19.22904,73.15442889696553,569.4419347889125
2012-03-01,2.3196,5.919,318.2317,2.273160770869384,4.2025,6.9356,33.152,6.5807,17.676613868828547,25.132705717133348,5.5983309015648715,5.0094,1.531,39.474,52.11767445440776,526.1539857128039
2012-04-01,11.332,15.768,570.5274,2.2878281555010536,10.2425,6.5744,95.2,8.1719,39.661583593181255,95.23609391952122,12.1396217397533,9.36,12.8036,135.3132,125.28487623257698,1149.9030036405338
2012-05-01,14.092,18.81,266.8308,4.18885093819865,16.3,9.2792,131.04,7.8727,42.91402389049303,166.04486154030715,10.62562288001556,33.288,26.3849,105.3864,135.90401035788656,988.961369606901
2012-06-01,12.944,20.793,230.4819,3.1715016606857667,15.2275,8.477,89.04,6.3597,41.433680795534684,139.23674406786827,6.650070352129595,27.33,22.8644,104.652,143.1989872767567,871.8604841529751
2012-07-01,9.464,19.263,142.3634,2.5002784705725896,11.58,3.892,53.697,2.6605,29.08772732872564,98.25122506611152,3.600453277718808,19.098,17.2291,91.3104,82.81973162835583,586.8168157714845
2012-08-01,9.904,16.095,101.2287,1.8377488985428125,10.49,1.12574,35.091,0.89233,30.98896773682344,149.5271027254176,4.633414636801764,19.704,12.4346,69.5232,88.65619876766198,552.1320027652476
2012-09-01,8.368,17.397,128.5907,1.2272217883352474,11.2925,1.7878,32.018,2.4089,30.80806636496021,119.31445724075976,6.039042372978417,24.714,16.0141,100.4292,86.28661882454807,586.6956065915817
2012-10-01,6.764,15.213,179.9516,1.446175859190761,7.925,1.7626,49.245,3.3643,45.56586511049841,117.23843830899915,9.032173171116902,17.646,17.4477,63.8316,140.29016905262068,676.7236215024259
2012-11-01,10.016,19.029,98.8486,3.478639708957764,11.44,4.6802,92.96,6.5195,28.416261972150284,82.17335205635777,10.226769585387563,15.948,20.8487,116.7084,101.80014255388353,623.093565876737
2012-12-01,9.3,21.21,138.2556,3.055447898104357,11.59,5.6294,135.94,11.186,41.64392336100427,83.94501221923915,10.811225491218105,12.126,19.2379,120.3804,138.14524686024956,762.4561558298154
2013-01-01,4.728,16.716,190.6667,2.9724400368366632,9.045,7.3192,133.7,11.5872,25.9379422436219,30.704672157442594,5.955407185483172,5.5824,14.8389,73.134,65.183637136115,598.0714987594993
2013-02-01,3.7964,15.051,183.9919,1.9637558588183004,6.905,6.0956,92.05,10.0368,18.51325957969602,23.514293644989387,4.33650488917152,5.5566,4.4244,56.10204,46.34445908173766,478.6820130544129
2013-03-01,3.5796,10.665,179.0346,1.9200546248228325,7.0175,6.0298,82.53,7.2709,36.33966228643442,51.66792943955912,7.430911886527932,6.51,5.6294,72.5832,107.1437495258826,585.3523077632269
2013-04-01,13.364,22.152,208.759,3.160427338692598,16.965,16.31,137.27,8.33,33.42024268528895,80.24927607117962,12.527229566382575,18.282,28.803,170.9316,105.56943493322751,876.0932105947713
2013-05-01,12.604,21.453,228.048,4.184835508281335,19.5275,15.834,121.45,8.1549,21.741583129234378,84.12350632914104,6.323385214085212,32.094,29.1099,93.0852,68.85321093011989,766.5870211108618
2013-06-01,10.112,16.926,220.2232,2.3564413532662734,12.2425,9.3744,72.66,5.0932,14.529732398818991,48.82676587128123,4.422166031939281,24.408,17.65,69.156,50.21622325037055,578.1966289056763
2013-07-01,8.616,12.627,198.3935,2.0266831728380486,9.1875,4.508,26.971,1.40964,29.575767912521297,99.8997067332423,3.391531371535746,20.604,7.0216,57.71772,84.20930014695873,566.158949337096
2013-08-01,7.208,8.427,187.8964,1.79108856515992,4.9875,0.85232,15.323,0.34748,36.448499026615586,175.87028081815978,4.9608575036203435,21.03,7.4076,42.69312,104.27534734068566,619.5184932542413
2013-09-01,11.084,9.534,120.6017,1.2514971178477174,4.645,0.49322,10.773,0.38777,38.90718638521778,150.6809863145831,6.592658021906208,18.108,7.1667,49.91472,108.97047290755108,539.1109107471059
2013-10-01,5.968,10.743,100.9905,1.7168908384214898,6.4675,2.1756,12.327,0.7089,23.606284856773573,60.737658863144475,6.766263966664614,17.676,9.6495,52.479,72.68005743400357,384.6921559590077
2013-11-01,4.7,11.967,201.138,2.6533922564150423,5.32,2.5928,38.941,2.7081,31.112742664793544,89.97095954909932,9.017365185865183,10.878,16.5567,75.7656,111.46017873928707,614.7818383954602
2013-12-01,6.64,13.758,213.1699,3.2284420486328207,8.655,6.0844,91.07,7.3627,29.963269773300723,60.39937749005191,9.905171357429413,5.9928,8.6882,74.4192,99.39705401170109,638.733514681116
2014-01-01,4.776,10.332,209.4298,2.605454635049476,7.785,8.5526,87.92,7.0805,28.218518234641625,33.404359645242984,5.554617836900969,6.3336,5.1263,47.63196,70.91486424980478,535.6655746016398
2014-02-01,5.856,8.895,191.3381,1.9325048948033299,8.18,10.5756,60.963,5.6644,27.496169248663378,34.92377963168029,4.846536041905522,6.44,2.1484,39.3822,68.83148184487005,477.47317166192255
2014-03-01,5.92,10.596,175.0432,2.1800938950711797,9.18,13.7298,59.878,4.4268,25.443323870528506,36.17545622984664,6.310843903868992,11.9616,5.2458,57.18528,75.01701855131068,498.29321645062595
2014-04-01,4.952,12.903,205.6733,2.9173902547242823,8.695,11.9112,44.009,5.6066,21.264903832125693,51.061662068735096,8.381581547825697,8.204,17.2883,61.9956,67.17257868552562,532.0361163889364
2014-05-01,8.68,12.882,276.8577,3.1924495626050975,10.4125,7.5264,26.187,5.3584,25.827730534897274,99.93381071676778,5.9712320138175015,11.1608,24.1664,66.402,81.79359192911741,666.3520147572051
2014-06-01,10.256,15.948,254.6845,2.389816968033362,8.98,4.4856,22.722,3.3133,29.911119852780008,100.51549511801272,5.425862220753405,8.4,18.3542,83.1096,103.37585242229784,671.8713465818773
2014-07-01,3.8012,10.944,241.0999,2.2501468974423267,6.7275,1.729,9.282,0.71536,34.172370645551155,115.42590596354174,3.6687304191328227,11.1328,8.2805,50.89392,97.29692986960636,597.4202637952744
2014-08-01,9.64,14.874,221.751,1.7462983262781622,6.61,2.7986,6.4204,0.22525,61.69370945822073,297.68276600932836,5.935486500354767,11.3904,11.5771,78.7032,176.49925660295858,907.5474668971406
2014-09-01,7.476,15.255,199.0899,1.4878247168374297,8.115,4.4968,23.422,1.5181,45.29320131168652,175.41294760864247,7.603474228061737,17.024,17.8283,60.18408,126.85629635523097,711.0629242204591
2014-10-01,6.672,13.611,191.8734,1.7575640282826352,6.46,4.4464,53.634,2.7489,33.05542735921705,85.04977732417251,7.811058351863627,11.0992,20.3917,52.68096,101.77248870586534,593.0638757694012
2014-11-01,6.328,12.633,228.3353,3.034100346549569,5.73,4.3736,62.699,4.6053,27.76063115948626,80.2774171990272,9.08831520163243,4.4968,18.8576,60.71652,99.4513709153996,628.386954822095
2014-12-01,4.744,13.098,268.0424,3.1332027717755198,7.3725,6.1754,83.3,6.2288,27.786108861455673,56.01069879223205,9.198643512068676,8.4112,14.0116,69.8292,92.17476544359373,669.5165193811256
2015-01-01,1.53238,17.2276,283.6058,2.646365854838809,3.0324,4.86580959460801,58.4353,5.9926,8.461594012718898,10.016618421370717,4.62327893366342,3.19368,2.697,15.92032,21.264503889232728,443.5152507064325
2015-02-01,1.13186,13.1352,279.2627,1.6873435997235648,1.29402,4.220695587220003,30.9463,3.6195,16.939092803610784,21.514893179625076,4.031080154440016,1.0836,1.4845,8.27344,42.40382899290535,431.02805431752483
2015-03-01,0.7837,9.5446,269.8214,2.00429918882373,1.27554,5.124290077039124,34.9734,2.5099,23.784920344649205,33.817529079009184,5.964296478882255,4.41168,1.4287,11.6056,70.12738665024641,477.1772418186499
2015-04-01,7.5956,18.4288,378.7767,2.4092950984899586,9.4794,10.158126857557827,187.803,9.1922,45.29810668778018,108.7706125691765,14.82413118781952,5.33624,16.6981,69.6336,143.089790568128,1027.4937029689518
2015-05-01,14.4194,23.1556,398.1559,4.851731925683343,16.6236,17.209416406232698,137.83,9.4563,35.36777311235944,136.84657035230194,9.80085590652786,20.0032,27.8639,63.4392,112.00586119966054,1027.029308902766
2015-06-01,9.894,19.0346,313.993,2.7770570880803516,14.9478,19.076770967366112,96.866,6.6709,54.09032421246318,181.7690459624917,6.66495614362132,14.1568,26.3193,55.1444,186.94162574933273,1008.3465801233555
2015-07-01,9.1188,12.324,283.9774,2.7064640122788903,11.382,6.364690496714131,55.209,3.4713,21.230694085538325,71.71208940919948,3.741210034367205,9.9512,15.3069,33.08308,60.44887476346674,600.0277028015647
2015-08-01,6.1302,8.6216,262.7065,1.8570741813085592,5.6826,2.2364168693978157,21.4368,0.47633,14.543926694109562,70.17694939986359,3.9637502128238484,5.5104,8.7326,19.39844,41.608654628502144,473.0822419860056
2015-09-01,4.675,8.7984,187.7194,1.0649352711257603,5.0001,1.061760477989595,3.88311,0.14915,32.69601652969386,126.62617056071676,5.793068275189666,1.36304,9.4658,29.55868,91.57435205305723,509.42898316777286
2015-10-01,5.6372,11.2918,98.1384,1.4547256148709664,3.5994,1.874340516306892,23.9393,0.5833,45.592411301555565,117.3067401831114,9.235235294544017,1.39104,11.8645,32.7164,140.37190062124293,504.99669353163176
2015-11-01,7.242,11.6714,211.1464,3.1809473486043,7.056,7.0914984447652465,178.948,8.1187,49.466461830560206,143.0457315944226,14.40821056990786,13.188,26.312,59.8792,177.21165686474038,917.9662066530005
2015-12-01,8.5612,9.1234,301.5205,4.091783294056231,10.2417,15.528374044841481,195.041,12.6844,39.98468648812771,80.60035474398641,12.67814052229864,8.6632,23.6785,70.3456,132.6410659641287,925.383905057439
2016-01-01,5.9534,9.3288,348.3605,2.8794938343933363,8.8515,13.38530406075225,159.313,12.9276,43.74954030204309,51.789586058754296,6.551084433436279,7.3136,12.0411,40.762,109.94527372816003,833.1517824175393
2016-02-01,4.6138,15.405,356.4915,2.2535879639726106,6.594,8.31612589706535,102.025,9.4373,17.34652899546636,22.03239114996605,4.68232484684528,6.8712,4.5465,22.56684,43.42376877393552,626.6058676272513
2016-03-01,4.5662,16.5152,348.1266,2.0871158279815565,6.3819,7.841340050019912,65.0804,5.1908,21.05212364393312,29.932023870063755,5.462441848352828,9.128,2.1378,28.5334,62.07001718712991,614.105362427481
2016-04-01,7.9662,17.2068,368.5433,2.331329341167418,9.6264,9.277943361267324,93.632,5.8045,43.75351527805373,105.06171243869146,13.945557561108059,10.472,17.4688,93.7704,138.21066255391656,937.0711205342045
2016-05-01,12.223,19.7236,228.9461,4.866882212856396,18.9819,13.679941772030228,87.857,6.2434,27.46323047871323,106.26196028421633,8.350682368957234,30.8616,23.2654,77.1096,86.97304100319799,752.8073381199714
2016-06-01,6.987,17.4356,309.8559,2.5898701594809066,12.2094,12.6199428716509,60.3295,4.2541,23.713222967067093,79.68763319829522,4.88535202439499,26.544,10.1946,34.6566,81.95529455152563,687.9180157724148
2016-07-01,6.4838,12.5814,183.3368,2.2031604809881062,7.7784,3.545501986430878,27.9664,1.20821,18.85704590140975,63.694486681733295,3.304999219052503,16.6656,4.3547,29.57648,53.69052945281317,435.2475137224277
2016-08-01,5.967,13.4862,169.6861,1.80532780004744,4.8447,1.3640621802437818,6.25009,0.21888,14.771918038232894,71.27704687399552,4.072513091352675,11.5136,5.6228,23.3714,42.26091404203163,376.512552025904
2016-09-01,4.8824,12.0146,168.4673,1.0983811977234739,3.8346,0.9293156603131683,16.6243,0.111891,22.83971692892332,88.45438063605646,5.338513375476089,8.2656,5.1081,16.53264,63.969024389925536,418.47076318841806
2016-10-01,6.6504,11.1072,165.1755,1.5173020796747339,4.3974,1.0044194871101557,9.7328,0.83144,19.0231674077627,48.945552403500834,6.007191874655694,10.1024,6.7635,18.48708,58.56935592201557,368.31470917471967
2016-11-01,5.6066,11.7468,178.238,2.558894579930037,5.271,2.383522611088623,17.4174,1.13012,24.472881500806864,70.76999463793837,7.914063545179969,5.59104,7.0939,27.96736,87.67313687944284,455.8347137543867
2016-12-01,3.8862,21.6476,181.7021,3.0363976000678514,5.2185,3.8427310832528416,19.3116,2.7208,19.243675923618703,38.79102832236828,8.199270064596803,4.49232,2.2645,18.02784,63.83698139873911,396.22154439264364
2017-01-01,2.20082,15.8678,170.965,2.3665906234874257,3.5343,3.8579021596119576,14.3297,2.3674,12.730395917579134,15.06991685818216,4.543736510463286,1.61392,0.8526,7.7074,31.992264470964642,289.99974654028864
2017-02-01,2.2797,8.9362,268.2981,1.6158120491564762,2.7657,4.46006184017532,11.242,2.2344,43.97014371365468,55.84791086866168,5.3067905181538695,2.48696,2.1395,18.37316,110.07097466458433,540.0274136543864
2017-03-01,1.13866,8.4604,206.9728,2.3419589120616373,2.07522,8.49847391770553,12.0505,3.0704,33.3621881980686,47.43454059039447,7.964695502294521,2.7048,3.4648,20.8616,98.36497399877041,458.7660111192953
2017-04-01,2.62684,18.5172,289.7647,3.110363527183549,4.5381,13.659433795220215,13.167,3.4162,31.262365038795682,75.06774221423096,11.296841753769185,5.39336,5.2068,35.8492,98.75302950073154,611.629175829931
2017-05-01,6.6368,20.5634,270.9201,3.658878947430348,11.676,15.189420090912463,4.16724,2.6429,41.09658487426388,159.01274517252523,8.92801657912624,12.1184,17.3784,58.6332,130.14838018168322,762.7704658459413
2017-06-01,5.5386,18.7278,279.3639,3.151603427587177,9.7188,11.215810815531006,1.49072,0.76608,22.40333582594478,75.2857935083516,5.799354513322948,5.6784,8.1386,33.67048,77.42819224118065,558.3774703319182
2017-07-01,7.6942,14.9214,265.0597,2.123742264316085,8.0241,6.119533611238734,0.091322,0.141151,59.099974671786484,199.62525250794758,3.8320967467872613,10.7856,4.1679,43.3608,168.27179333210637,793.3185661341824
2017-08-01,7.548,12.2278,159.4797,2.051764606700181,5.5167,2.0663916628017023,0.049049,0.104747,29.15952960250643,140.69974886958838,4.9943134170819015,20.5856,5.228,32.77336,83.42236741688673,505.90707157556534
2017-09-01,8.4694,10.7302,120.3273,1.2136460432107303,6.6045,1.903524484617165,5.44236,0.186884,33.827753193550876,131.00919623288775,6.054041857285278,23.2456,9.5381,35.37216,94.7440975660396,488.6687633775914
2017-10-01,8.789,12.9298,148.7659,1.5723356353534235,6.6885,1.937276354074747,24.6092,1.36743,32.92704693024799,84.71946161601525,7.637158221119494,20.1432,6.8293,31.7552,101.37722545256285,492.0480342093737
2017-11-01,8.9148,19.4454,156.4484,2.985216128746907,7.8246,4.186792936206154,49.9191,4.9419,29.608767416466733,85.62180596633992,9.472383221251059,17.3488,12.0734,43.432,106.07224647616133,558.2956121451721
2017-12-01,4.42,18.4444,216.7616,3.354025660749552,7.1358,5.811086179155681,41.7186,5.6753,15.077220169862485,30.392367703193834,7.924489187156977,11.0824,3.5742,32.31412,50.015611744266685,453.70122064438516
2018-01-01,3.4646,9.857314896543093,222.4843,2.178696521612569,4.6494,4.640206843575199,38.6309,4.8849,29.904988392951697,35.40075985416682,5.078738478028072,4.26048,1.4454,17.15208,75.15306702655751,459.18583201343495
2018-02-01,1.92576,7.565765303610533,307.7484,1.9053818508033533,2.7426,4.660574891488729,26.873,3.7107,32.34669601609488,41.084591575750615,5.229888181467857,2.33856,1.061,7.57568,80.97386219287972,527.7424600120955
2018-03-01,5.4026,10.276985826176888,300.9975,2.0585505929721184,7.5201,10.666846496840893,85.778,6.4315,43.785612910040385,62.25462252433577,8.976838156505782,10.8192,10.6242,45.4612,129.0973676500538,740.1511241569257
2018-04-01,16.0072,18.692029482569783,316.8811,3.3955984101592653,14.6454,18.03334998644846,136.136,9.7432,40.64207306930429,97.59046253961863,15.657544253584376,27.5352,23.7204,87.0064,128.3820925193351,954.0680502610198
2018-05-01,24.1128,25.206433437691526,376.1186,4.5286726029451945,17.4405,25.116722665889824,143.99,9.3252,36.4920882212143,141.19682068198122,9.02558256750053,51.2288,25.7714,77.8572,115.56644392639922,1082.9772641036218
2018-06-01,19.4378,21.173511224818306,236.8572,2.811736949866607,14.8071,16.51740143890725,109.109,6.4334,52.68811483129806,177.05695992557142,6.767643768629519,58.744,21.0467,56.4972,182.09544844918682,982.043216588278
2018-07-01,10.6692,13.679649634399185,224.1407,2.696590801293688,9.5592,6.411481961931214,54.131,2.9013,17.913191549333586,60.50637764428768,3.650234503075298,34.748,12.8722,43.076,51.00314988369823,547.9582759780188
2018-08-01,8.5816,11.083152878573785,210.7793,1.7316228101304794,7.4802,2.560090828016888,36.7829,0.59755,41.05862686174014,198.1149410544816,4.811808074348139,21.5712,5.299,28.65088,117.46444138106136,696.5673138883524
2018-09-01,8.1226,9.56947622528107,106.8376,1.3530082309880012,6.2307,1.3873761526690793,19.4656,0.32965,22.00364544976214,85.21641647534388,5.858111516066314,20.4232,7.4314,23.5138,61.627372038952025,379.3699560890625
2018-10-01,5.5692,9.902517421136658,179.6473,1.4802445081514883,4.6914,1.7282885330670963,26.6343,1.00852,26.172914093144826,67.34145323115824,6.505176707509137,8.7752,4.9958,39.9432,80.5823072561618,464.97782175032916
2018-11-01,4.3724,10.038657574082803,248.2721,2.824231192204123,6.3651,2.703662182593563,22.2376,1.83901,22.13969528763906,64.0229519658381,8.03523117032006,2.0216,4.9685,40.3704,79.3145888994861,519.5257282721637
2018-12-01,5.78,12.489336068429305,308.5025,2.6603645848576716,8.5029,5.9960255664624444,101.64,6.9939,49.89766270745536,100.58273975240074,11.766674198239516,5.01648,5.0422,51.6556,165.52534862566938,842.0517315035145
2019-01-01,2.6979,11.93564324127617,230.7833240634665,3.247554282464966,4.8867,6.9933358410415085,67.4058,7.4195,22.8589280770638,27.05981399312406,6.234170944145108,3.7016,8.109291578147722,20.71564,57.445885995920634,481.49508801665047
2019-02-01,0.88196,10.335636100927617,271.41019418535075,1.8522779708858597,2.7216,8.968583593608544,49.2569,5.5765,36.03686839722446,45.77159964134677,4.920568614210365,3.29896,3.1725613662791643,14.21152,90.2115138438823,548.6272437137159
2019-03-01,0.77826,8.410470459922275,284.8287715149535,2.3434420356986245,2.4885,7.6379290300135345,18.0257,3.7088,22.96045739617149,32.645303175760226,6.293810016404771,2.52448,3.748783670040651,20.74768,67.69654260583042,484.8389299047954
2019-04-01,4.6308,12.489829360606592,303.09365690540307,2.754059550493559,5.9787,8.602846959010899,29.0829,2.9127,25.075714490929744,60.21224782279889,8.91240564579092,4.39488,9.610163639728341,31.72672,79.2103466836782,588.6879710584401
2019-05-01,6.3308,16.51799503711616,310.15732563907494,3.10108545277211,8.3727,10.277522952645777,35.2044,4.9058,47.20953767285096,182.66525568130297,9.457202432539031,15.3888,22.67557159963184,38.5192,149.507431725682,860.2906281936157
2019-06-01,8.9182,18.62467097356904,245.81868296790327,3.2200224864580527,11.3001,12.51791555216822,62.1159,6.1503,55.16602192675033,185.38389852839583,8.04473834784469,15.736,27.407872727217605,42.6132,190.65934573810196,893.676869248409
2019-07-01,8.4932,16.967524051494397,225.57520863330552,2.6821973912885375,8.2971,9.899751477181534,46.4002,4.7215,49.96292359359505,168.76252982842794,4.1617444665813705,15.8592,14.94818538740588,44.9628,142.25641888849742,763.9504837177776
2019-08-01,7.293,12.489606949590005,158.83597058412172,1.9502415345750483,5.7687,3.401189610279676,36.6135,1.61633,46.170168420142666,222.77900880205874,5.366066169964698,14.252,11.442350715054744,25.05528,132.08802769279282,685.1214404785802
2019-09-01,10.8698,11.419197376310878,171.30426692251294,1.366844211538619,6.7116,2.23765246190905,50.4504,0.77919,36.65605412687889,141.9627298554125,6.635418817438769,19.9192,11.995691108908638,27.9816,102.66554650295677,602.9551913838671
2019-10-01,11.6382,14.40386724473155,211.4446216767133,1.3901241297493394,7.0875,3.9332859960894337,122.43,5.1813,66.22937339371617,170.40449661239694,12.221908155854507,19.9752,22.721680330383272,62.834,203.9098778684847,935.8054354081194
2019-11-01,7.2522,19.43643322189907,283.71752558135506,4.098583922524359,10.0548,10.744632814149499,181.104,17.955,46.30519150855172,133.90405844366435,15.812903675169657,18.648,41.05825599945305,70.1676,165.88653008531998,1026.1457152520868
2019-12-01,12.9608,25.22271728826384,390.63172214348833,3.8244852498127386,17.4867,25.302554152943955,213.059,16.7219,54.09177286862966,109.03714558915476,14.216272844964623,21.9688,25.646673853014597,112.2468,179.43845615283038,1221.8558001431027
2020-01-01,11.5566,19.362975286701268,311.10132615924994,3.202442129781301,16.8378,17.84295034243037,226.688,16.0303,63.877123874951664,75.61610433545579,8.608320221959913,16.3632,17.692069758932888,62.2644,160.5271237346276,1027.570735844091
2020-02-01,9.4044,13.694436941319319,349.8498031591653,2.524200929649559,13.482,15.594665608771514,170.17,13.7617,38.89259495194234,49.3987508995226,6.041325957946125,13.7592,6.029275501609615,47.2768,97.36028750494536,847.2394414548717
2020-03-01,12.3182,12.777849090573033,366.6662055656654,2.241589268955312,17.7996,16.646900808724073,181.797,14.4514,41.026331172896775,58.33146074658254,8.484316247783664,19.2808,7.788970043183463,85.796,120.96190978625798,966.3685327306223
2020-04-01,14.926,18.77427377540969,453.2095891473547,3.2743383707749327,18.3834,18.236579880264962,183.029,14.3051,40.592203213610524,97.47071416271768,15.163057204765,24.5336,24.973900021674268,82.0224,128.2245612729175,1137.1187170494893
2020-05-01,14.246,22.244427074772798,360.67293741914335,4.730444120938318,19.0596,20.231272600009234,155.617,13.0739,25.78336753942165,99.76215942953216,7.426085728682903,39.116,29.43212064297285,70.2032,81.65309918455421,963.2516137400276
2020-06-01,10.9038,16.960800146727475,186.6804179714696,2.494212733382118,14.3934,10.927479713399046,95.557,8.5975,25.943558142602505,87.18261317736228,4.936404141317971,31.2256,15.252780570716727,56.2124,89.66355827061133,656.931524867589
2020-07-01,9.0576,11.00507862414152,176.19565679837717,2.152360470735054,9.4899,3.847922167812902,35.8589,4.1705,49.26884129715376,166.4180896749784,3.86961653736011,30.3688,8.294950152252827,52.6168,140.28020022866107,702.8952159514729
2020-08-01,6.3036,10.172792713722572,143.2868653091325,1.9693865520113198,5.9976,2.057136469089252,8.7934,0.79306,31.610633274371025,152.52674593661345,4.95395406951687,20.6808,8.674471003815876,35.9916,90.43471891495727,524.2467642432301
2020-09-01,8.7754,10.611737476455787,159.52067001642797,1.2250289381842872,6.6045,1.838556407833317,11.088,0.34143,35.91084402738251,139.0766565297308,6.250018587802363,22.8984,10.246672528012278,44.9272,100.57837689491602,559.8934914067453
2020-10-01,8.8978,10.929949836124537,167.90155803107962,1.5767154320781973,6.5919,2.175452438419534,15.1382,0.61142,36.37716762739007,93.59643040678883,8.08297479476607,12.264,12.448655606301424,64.3648,111.99960724385008,552.9566314167985
2020-11-01,16.3608,14.885575244185574,216.927680543142,2.855889757272613,15.9033,6.095796714228444,123.97,6.3384,49.208621641052446,142.30011654176494,13.385733196377204,19.6224,23.773778998881713,143.8952,176.28795451170976,971.8112471486149
2020-12-01,7.5412,17.314910247639165,324.2954654471479,4.096252796836847,11.6928,12.225875462907029,90.398,8.322,35.83028527343099,72.22599343061644,12.197889231825569,12.0624,15.60400367522789,68.3876,118.85968479152251,811.0543603571543
2021-01-01,6.7252,15.666512094394744,244.80977911448025,2.76949589022267,10.0779,12.118991166437599,105.413,8.9528,40.37560091841532,47.7956029709537,6.1841876960632645,13.591753685285676,10.123902846024516,44.3932,101.4663574580878,670.4642838403656
2021-02-01,5.5386,9.807006869891874,280.93513135471807,2.116475430584311,7.8267,8.056850799826506,86.317,7.4727,31.49680523587721,40.00511762972951,5.2558145277154855,5.157666778994958,3.3488214413660566,37.914,78.84632066956303,610.0950107382671
2021-03-01,4.3248,9.362948443065802,295.2749246224828,2.258143366399365,6.867,9.42155552909641,53.5381,5.3656,25.88797490468528,36.807663488047154,6.3928185232734425,7.3697838150648955,4.246137365371902,32.02576,76.32802630516927,575.4712363626562
2021-04-01,8.5612,14.208091409268473,351.284046452284,2.6798847536752963,12.9003,10.660250516640561,60.4758,5.7798,35.655186924178544,85.61586358878887,11.86409575585246,10.119820441541304,14.049873858701666,96.3692,112.62928194357566,832.8526956445068
