,rainfall_mm,evap_mm,outflow_m3s,lake_level_m
2006-12-02,18.45830194,2.26,694.924,10.7
2006-12-03,0.951225277,3.62,695.412,10.71
2006-12-04,1.333623146,4.57,693.353,10.73
2006-12-05,5.342349801,3.51,671.288,10.73
2006-12-06,4.771446315,3.13,728.859,10.69
2006-12-07,15.4127853,2.35,710.903,10.73
2006-12-08,7.516887385,3.31,695.192,10.77
2006-12-09,0.83903442,4.82,702.62,10.79
2006-12-10,1.277093796,5.97,704.023,10.79
2006-12-11,0.796390105,5.43,657.106,10.81
2006-12-12,2.910934958,4.86,666.605,10.82
2006-12-13,10.49580581,1.88,666.101,10.82
2006-12-14,11.96402732,1.75,671.87,10.81
2006-12-15,5.388941986,3.85,670.102,10.82
2006-12-16,16.31773694,1.72,666.248,10.84
2006-12-17,2.359322986,4.85,658.244,10.82
2006-12-18,3.606308684,3.43,650.247,10.86
2006-12-19,6.502242485,3.12,650.575,10.89
2006-12-20,3.6108793,3.15,608.173,10.89
2006-12-21,9.373042542,2.13,614.241,10.88
2006-12-22,8.580786302,2.86,627.894,10.91
2006-12-23,6.574144141,3.17,646.934,10.94
2006-12-24,2.097255963,4.46,648.644,10.96
2006-12-25,9.576276743,3.26,632.759,10.94
2006-12-26,0.329303033,4.36,550.651,10.96
2006-12-27,9.367059265,4.24,546.206,10.96
2006-12-28,10.46974901,2.01,566.928,10.96
2006-12-29,11.04912964,2.92,578.546,10.97
2006-12-30,14.49951599,1.23,600.25,11.0
2006-12-31,3.347352637,3.47,585.568,11.0
2007-01-01,0.998493709,5.14,635.934,10.96
2007-01-02,1.948466283,4.6,589.703,10.98
2007-01-03,3.195336161,4.33,599.307,11.01
2007-01-04,5.190675191,3.19,609.811,11.03
2007-01-05,0.148223642,4.78,601.424,11.04
2007-01-06,0.226196433,4.11,610.73,11.02
2007-01-07,2.396636729,4.59,603.713,11.05
2007-01-08,0.132370354,5.88,585.968,11.03
2007-01-09,0.09590115,5.69,594.881,11.05
2007-01-10,0.400407422,6.21,610.983,11.03
2007-01-11,0.691624182,4.78,635.441,11.04
2007-01-12,1.364827164,4.36,646.165,11.01
2007-01-13,3.366733651,4.35,600.993,11.01
2007-01-14,5.937226957,2.93,588.777,11.06
2007-01-15,2.718295654,4.01,597.266,11.06
2007-01-16,13.44108855,3.9,598.216,11.03
2007-01-17,0.816594845,5.55,591.781,11.05
2007-01-18,11.72295752,3.68,591.267,11.04
2007-01-19,16.30136125,3.27,590.535,11.04
2007-01-20,7.261828024,3.03,592.26,11.04
2007-01-21,4.809759653,3.77,589.477,11.07
2007-01-22,0.784082276,5.97,589.686,11.08
2007-01-23,2.450280368,5.96,582.625,11.08
2007-01-24,0.053727492,6.16,585.428,11.1
2007-01-25,0.442111806,5.15,586.972,11.08
2007-01-26,3.306446379,4.57,595.012,11.09
2007-01-27,1.649204095,4.33,599.936,11.09
2007-01-28,2.692934546,4.53,588.363,11.1
2007-01-29,5.585994772,4.77,607.25,11.1
2007-01-30,10.12929679,3.71,586.88,11.09
2007-01-31,7.484790209,3.54,589.632,11.09
2007-02-01,1.462757002,4.5,607.73,11.1
2007-02-02,3.137969212,4.62,600.035,11.09
2007-02-03,3.795649515,4.59,587.946,11.1
2007-02-04,5.019873228,2.98,579.024,11.14
2007-02-05,8.108685259,2.86,584.706,11.14
2007-02-06,6.429123224,3.8,578.916,11.15
2007-02-07,3.62081051,3.56,609.165,11.15
2007-02-08,3.144602178,5.21,842.498,11.15
2007-02-09,1.977908824,4.42,874.76,11.15
2007-02-10,1.582870994,4.68,858.656,11.14
2007-02-11,1.340935617,5.45,843.025,11.12
2007-02-12,0.599511313,5.52,844.296,11.14
2007-02-13,6.989016716,2.03,875.311,11.17
2007-02-14,3.460648197,4.84,884.211,11.16
2007-02-15,2.184705732,5.45,871.748,11.16
2007-02-16,3.318525772,5.28,864.787,11.12
2007-02-17,0.500182236,6.33,868.411,11.15
2007-02-18,0.413517507,6.67,862.888,11.16
2007-02-19,0.0,7.93,850.318,11.16
2007-02-20,0.0,8.27,794.802,11.17
2007-02-21,0.0,8.06,858.095,11.17
2007-02-22,0.0,7.67,845.234,11.16
2007-02-23,0.0,5.95,700.721,11.15
2007-02-24,2.074102259,5.43,585.141,11.15
2007-02-25,13.03174926,4.31,602.655,11.1
2007-02-26,4.570843189,5.37,583.064,11.12
2007-02-27,2.731853133,5.0,577.613,11.14
2007-02-28,8.805593669,3.73,576.032,11.09
2007-03-01,4.259287786,5.52,610.092,11.13
2007-03-02,7.093700326,5.28,581.559,11.15
2007-03-03,2.322917535,5.91,570.467,11.16
2007-03-04,2.518901378,6.4,569.645,11.15
2007-03-05,0.119668006,6.97,585.845,11.16
2007-03-06,0.02975008,7.66,568.054,11.15
2007-03-07,0.0,7.78,566.57,11.14
2007-03-08,0.0,7.37,585.85,11.14
2007-03-09,1.208162345,6.44,597.016,11.17
2007-03-10,4.490386884,5.7,578.75,11.18
2007-03-11,12.50001683,3.88,571.388,11.15
2007-03-12,2.207022103,5.71,570.88,11.13
2007-03-13,1.905346458,6.79,567.11,11.13
2007-03-14,0.858516207,6.23,578.811,11.13
2007-03-15,4.410667438,5.08,672.587,11.13
2007-03-16,10.81391271,5.97,743.333,11.15
2007-03-17,16.46732071,2.96,726.602,11.15
2007-03-18,8.926678311,4.49,745.048,11.18
2007-03-19,16.44149246,3.63,742.648,11.18
2007-03-20,3.204472119,6.39,735.042,11.16
2007-03-21,4.079093749,5.73,732.632,11.17
2007-03-22,5.903081497,6.23,729.933,11.19
2007-03-23,0.727978795,7.97,694.799,11.17
2007-03-24,0.085629205,8.07,740.181,11.19
2007-03-25,0.063711081,7.8,727.489,11.19
2007-03-26,0.627907205,6.92,720.563,11.19
2007-03-27,0.435499179,6.92,724.863,11.18
2007-03-28,6.455017865,6.42,723.402,11.18
2007-03-29,4.413809659,6.03,737.561,11.17
2007-03-30,13.06913061,5.75,722.831,11.15
2007-03-31,3.959971655,6.59,760.567,11.14
2007-04-01,0.617927745,6.85,759.563,11.13
2007-04-02,1.028213163,6.9,736.305,11.13
2007-04-03,0.165046873,6.44,722.895,11.14
2007-04-04,0.213420267,5.89,745.306,11.12
2007-04-05,9.763439294,5.1,739.179,11.13
2007-04-06,11.08633595,4.74,743.764,11.13
2007-04-07,1.731889798,4.38,732.75,11.11
2007-04-08,2.654605464,4.39,749.163,11.12
2007-04-09,0.367864845,4.02,744.711,11.1
2007-04-10,5.952102748,3.29,755.135,11.08
2007-04-11,18.38253297,1.95,747.063,11.09
2007-04-12,3.326690989,4.03,740.397,11.06
2007-04-13,22.08119634,3.23,727.226,11.09
2007-04-14,16.59040513,2.86,726.051,11.15
2007-04-15,15.63081292,2.59,734.277,11.13
2007-04-16,16.69369584,3.43,729.039,11.18
2007-04-17,13.01435393,4.18,755.321,11.14
2007-04-18,10.08933514,2.64,729.066,11.18
2007-04-19,13.88073265,2.8,731.075,11.15
2007-04-20,12.43294415,3.75,734.457,11.2
2007-04-21,10.65384254,4.59,733.422,11.21
2007-04-22,5.126337825,5.32,732.009,11.2
2007-04-23,2.766045154,5.94,728.236,11.2
2007-04-24,4.114392041,5.64,719.157,11.21
2007-04-25,13.56647974,3.91,722.31,11.19
2007-04-26,4.343531581,3.73,723.324,11.23
2007-04-27,8.260177478,3.37,727.579,11.23
2007-04-28,2.913991534,5.04,707.616,11.2
2007-04-29,0.0,6.33,717.254,11.21
2007-04-30,4.099861869,6.05,721.211,11.21
2007-05-01,8.057781506,4.86,708.237,11.2
2007-05-02,7.009825503,5.88,739.95,11.2
2007-05-03,7.088828847,6.06,754.426,11.2
2007-05-04,3.369027719,6.34,769.612,11.21
2007-05-05,11.41976623,4.35,760.588,11.22
2007-05-06,14.02819653,4.04,741.647,11.23
2007-05-07,7.568120396,5.12,733.225,11.22
2007-05-08,4.146446326,6.73,716.571,11.26
2007-05-09,1.985416019,6.53,744.855,11.23
2007-05-10,2.169527522,6.75,756.94,11.24
2007-05-11,3.3140485,7.38,779.211,11.25
2007-05-12,0.597709475,7.31,784.676,11.27
2007-05-13,4.256384692,5.39,799.928,11.28
2007-05-14,4.73682566,5.56,767.492,11.27
2007-05-15,8.743816844,4.87,774.336,11.26
2007-05-16,14.6567654,2.23,777.623,11.27
2007-05-17,15.42798303,2.48,787.946,11.26
2007-05-18,11.29631969,5.51,791.39,11.25
2007-05-19,3.340291194,5.27,783.581,11.25
2007-05-20,0.284524969,5.31,788.312,11.26
2007-05-21,0.013236459,5.58,728.097,11.27
2007-05-22,0.0,5.9,693.245,11.26
2007-05-23,0.21367212,6.31,660.602,11.28
2007-05-24,1.51342836,5.7,660.57,11.26
2007-05-25,3.221650807,4.15,691.902,11.26
2007-05-26,9.790323327,3.58,691.621,11.25
2007-05-27,6.104655223,4.53,775.467,11.25
2007-05-28,4.390671707,5.87,773.632,11.27
2007-05-29,3.127245343,6.02,784.189,11.29
2007-05-30,1.114553983,5.76,785.477,11.27
2007-05-31,5.43862916,4.38,799.191,11.3
2007-06-01,11.70047643,3.55,802.387,11.3
2007-06-02,1.765486462,5.11,790.493,11.3
2007-06-03,0.776076946,5.26,756.48,11.29
2007-06-04,5.207682997,3.92,750.587,11.29
2007-06-05,1.420746283,3.77,782.0,11.3
2007-06-06,2.713325946,3.56,782.482,11.28
2007-06-07,2.487404467,3.7,797.707,11.29
2007-06-08,5.114796348,3.41,810.524,11.28
2007-06-09,10.13776927,3.64,781.939,11.27
2007-06-10,9.418681833,1.03,813.392,11.31
2007-06-11,3.244803377,2.08,787.137,11.32
2007-06-12,1.9626071,3.52,768.584,11.3
2007-06-13,4.682747548,4.78,795.305,11.34
2007-06-14,7.047910904,4.65,787.61,11.33
2007-06-15,5.027410711,4.06,803.692,11.33
2007-06-16,5.056684523,3.62,799.049,11.32
2007-06-17,0.50845642,6.03,827.346,11.28
2007-06-18,0.150628764,7.4,821.996,11.35
2007-06-19,0.001530735,7.67,800.631,11.34
2007-06-20,0.0,7.15,787.326,11.28
2007-06-21,0.014894523,6.15,816.217,11.31
2007-06-22,0.166108142,5.83,815.829,11.31
2007-06-23,1.012604866,5.4,818.94,11.24
2007-06-24,0.159865596,5.26,837.197,11.29
2007-06-25,0.085849742,4.67,827.454,11.29
2007-06-26,0.0,4.1,818.372,11.29
2007-06-27,0.028215837,4.53,737.815,11.26
2007-06-28,0.883726493,3.9,652.153,11.27
2007-06-29,1.919164082,3.64,649.621,11.28
2007-06-30,1.993835642,3.65,675.919,11.28
2007-07-01,0.81625072,3.36,670.86,11.24
2007-07-02,1.313676279,3.11,770.348,11.26
2007-07-03,5.500135656,3.34,819.992,11.27
2007-07-04,12.25979329,3.65,819.81,11.28
2007-07-05,0.518990194,3.98,833.686,11.32
2007-07-06,1.55831096,3.78,820.881,11.28
2007-07-07,1.317275738,3.87,809.884,11.27
2007-07-08,0.028728069,3.69,807.195,11.27
2007-07-09,0.0,3.8,809.358,11.33
2007-07-10,0.009623635,3.4,805.682,11.24
2007-07-11,0.049640309,2.84,828.371,11.27
2007-07-12,0.006162254,3.03,831.411,11.25
2007-07-13,0.015968701,3.15,834.576,11.3
2007-07-14,0.497381273,2.94,826.045,11.3
2007-07-15,0.13750463,2.69,838.567,11.23
2007-07-16,0.335235065,2.83,822.14,11.26
2007-07-17,0.091765279,2.59,810.197,11.22
2007-07-18,0.470886554,2.28,808.54,11.22
2007-07-19,1.346479333,2.39,840.445,11.24
2007-07-20,0.882989697,2.57,831.42,11.22
2007-07-21,0.439300616,2.75,804.245,11.23
2007-07-22,0.342504801,2.46,807.191,11.23
2007-07-23,0.157267232,2.26,809.726,11.21
2007-07-24,0.641094697,2.31,838.555,11.2
2007-07-25,1.255541571,2.02,840.769,11.2
2007-07-26,4.985159656,2.55,845.932,11.19
2007-07-27,0.555377072,3.26,832.553,11.18
2007-07-28,4.312773775,3.2,821.422,11.18
2007-07-29,6.290901473,3.24,817.281,11.19
2007-07-30,11.53907614,3.04,784.855,11.19
2007-07-31,8.575099677,4.37,784.399,11.18
2007-08-01,5.587725123,4.86,800.341,11.2
2007-08-02,1.32904015,5.68,821.669,11.2
2007-08-03,5.656469724,5.04,834.403,11.2
2007-08-04,1.443993811,4.18,833.124,11.2
2007-08-05,2.319038754,4.04,815.166,11.19
2007-08-06,0.321596904,5.23,816.842,11.19
2007-08-07,0.281228364,5.34,815.346,11.2
2007-08-08,4.066863884,3.86,803.563,11.21
2007-08-09,0.262406326,5.46,811.093,11.25
2007-08-10,0.8711276,4.46,831.093,11.22
2007-08-11,0.755194456,3.48,811.896,11.19
2007-08-12,0.834859931,4.15,807.108,11.2
2007-08-13,0.705923646,4.35,804.785,11.19
2007-08-14,2.608359976,3.69,821.029,11.18
2007-08-15,0.703344448,4.12,810.364,11.2
2007-08-16,8.276949789,3.04,820.856,11.23
2007-08-17,2.020260642,4.41,811.507,11.21
2007-08-18,6.363744815,4.53,799.929,11.22
2007-08-19,5.469801001,5.19,784.388,11.23
2007-08-20,1.274195181,5.96,803.145,11.23
2007-08-21,0.495556849,6.78,825.464,11.25
2007-08-22,0.241055988,6.6,821.517,11.23
2007-08-23,0.830294218,6.5,809.244,11.23
2007-08-24,0.107212575,5.6,817.417,11.22
2007-08-25,0.068689653,5.5,813.722,11.22
2007-08-26,0.940650908,5.19,815.652,11.21
2007-08-27,0.139883919,5.05,803.049,11.21
2007-08-28,2.206913193,4.23,836.712,11.18
2007-08-29,8.873537448,3.49,828.275,11.2
2007-08-30,1.265286724,4.62,819.585,11.21
2007-08-31,7.561769809,4.74,820.552,11.22
2007-09-01,6.556280709,3.87,824.807,11.25
2007-09-02,4.240629912,4.34,821.041,11.23
2007-09-03,2.446080328,3.53,822.225,11.2
2007-09-04,6.07958106,3.18,806.723,11.2
2007-09-05,11.13655171,2.62,811.029,11.2
2007-09-06,4.330538178,4.49,798.347,11.22
2007-09-07,2.647604706,4.55,822.18,11.2
2007-09-08,1.225576054,5.32,831.758,11.2
2007-09-09,1.838893965,4.9,830.225,11.22
2007-09-10,2.508562754,5.02,810.544,11.3
2007-09-11,13.78425068,4.12,824.322,11.3
2007-09-12,1.944440551,4.58,826.913,11.29
2007-09-13,24.26716894,3.04,834.007,11.2
2007-09-14,6.609021858,4.47,816.129,11.2
2007-09-15,9.002334514,3.93,816.129,11.21
2007-09-16,8.114946157,3.65,834.492,11.22
2007-09-17,0.995242298,6.04,834.728,11.24
2007-09-18,0.482645072,7.8,849.211,11.25
2007-09-19,0.009538793,8.46,832.649,11.22
2007-09-20,0.088926109,7.57,835.946,11.22
2007-09-21,0.0,7.23,844.323,11.23
2007-09-22,0.329865065,6.44,852.147,11.23
2007-09-23,0.266353283,4.48,860.502,11.22
2007-09-24,0.253816607,5.59,847.603,11.22
2007-09-25,0.219060086,6.18,847.814,11.21
2007-09-26,0.010485838,6.07,838.398,11.2
2007-09-27,1.466341065,6.76,877.549,11.22
2007-09-28,1.188698154,6.09,1197.218,11.22
2007-09-29,0.418551989,5.98,883.339,11.18
2007-09-30,0.178741873,6.23,830.047,11.19
2007-10-01,13.0917331,4.48,817.003,11.23
2007-10-02,9.403363545,3.91,816.294,11.21
2007-10-03,2.039608969,5.62,846.775,11.19
2007-10-04,6.912249313,5.11,829.481,11.21
2007-10-05,3.247889414,5.45,846.704,11.2
2007-10-06,2.032976304,5.77,840.43,11.21
2007-10-07,8.544666924,3.5,820.222,11.21
2007-10-08,4.00910624,4.58,795.344,11.2
2007-10-09,3.856665785,4.88,822.571,11.19
2007-10-10,8.420419607,3.9,823.594,11.2
2007-10-11,0.25410511,5.24,842.52,11.21
2007-10-12,0.924619026,5.76,821.917,11.18
2007-10-13,0.339324352,6.96,820.138,11.21
2007-10-14,1.898355264,7.02,825.285,11.23
2007-10-15,4.291694766,6.08,823.512,11.2
2007-10-16,1.662903316,6.72,814.924,11.23
2007-10-17,0.0,7.03,829.639,11.19
2007-10-18,0.170661005,6.79,835.972,11.19
2007-10-19,4.851621672,5.65,846.692,11.18
2007-10-20,4.204983782,5.04,829.403,11.19
2007-10-21,2.518389741,5.06,806.064,11.18
2007-10-22,10.01592248,3.21,818.7,11.2
2007-10-23,2.926734112,3.66,830.439,11.18
2007-10-24,1.551772401,4.72,823.267,11.2
2007-10-25,0.396425771,6.45,830.081,11.2
2007-10-26,1.839077754,5.88,818.48,11.18
2007-10-27,2.632866765,6.55,825.737,11.17
2007-10-28,2.333535038,6.29,827.071,11.15
2007-10-29,0.178359915,6.91,817.007,11.18
2007-10-30,1.146943188,6.37,819.869,11.17
2007-10-31,0.954580193,6.28,827.811,11.16
2007-11-01,2.528744966,5.94,896.171,11.17
2007-11-02,1.654459155,5.41,1073.543,11.16
2007-11-03,6.321658994,4.27,1072.575,11.16
2007-11-04,13.56339416,1.43,1063.508,11.15
2007-11-05,5.711715442,4.03,992.21,11.17
2007-11-06,0.229085121,4.69,1045.226,11.18
2007-11-07,15.5656878,4.13,1102.743,11.2
2007-11-08,4.068545741,4.51,1083.131,11.19
2007-11-09,0.474090299,5.32,1083.208,11.18
2007-11-10,5.227874657,5.54,1077.561,11.19
2007-11-11,5.462162154,4.59,1053.496,11.21
2007-11-12,1.265067275,6.11,1062.29,11.19
2007-11-13,1.711606206,6.22,1089.513,11.2
2007-11-14,1.642734993,6.5,1132.872,11.18
2007-11-15,0.840853423,5.98,1103.355,11.16
2007-11-16,14.20178981,4.57,1142.534,11.17
2007-11-17,18.72881417,2.52,1138.258,11.18
2007-11-18,6.238283567,2.71,1122.652,11.19
2007-11-19,3.188006473,5.48,1108.143,11.19
2007-11-20,4.785681954,6.18,1026.14,11.19
2007-11-21,0.323195541,6.79,1159.418,11.19
2007-11-22,9.24376225,5.59,1127.366,11.17
2007-11-23,3.8600805,5.66,1105.699,11.19
2007-11-24,15.64262135,3.14,1115.473,11.17
2007-11-25,8.250557578,3.91,1076.764,11.13
2007-11-26,0.976569705,4.52,996.34,11.18
2007-11-27,2.071209049,4.74,1134.4,11.19
2007-11-28,0.258010994,5.1,1159.408,11.17
2007-11-29,2.437509728,5.55,1201.034,11.17
2007-11-30,0.965187378,5.94,1150.566,11.17
2007-12-01,0.282959618,6.88,989.347,11.17
2007-12-02,1.943570591,7.1,811.198,11.16
2007-12-03,4.308138125,5.81,800.933,11.15
2007-12-04,1.084168805,5.15,853.285,11.15
2007-12-05,3.853202257,5.44,834.814,11.15
2007-12-06,0.633731047,6.04,855.889,11.16
2007-12-07,3.881886081,4.57,835.002,11.15
2007-12-08,7.968978287,2.44,809.319,11.13
2007-12-09,6.974574741,2.01,797.22,11.17
2007-12-10,6.97021292,5.28,784.504,11.17
2007-12-11,13.629942,3.83,802.801,11.18
2007-12-12,16.04835002,1.75,804.158,11.21
2007-12-13,3.01143306,4.97,803.398,11.21
2007-12-14,1.004819986,4.89,867.449,11.22
2007-12-15,3.253505308,5.97,908.267,11.18
2007-12-16,0.047449058,6.5,919.895,11.2
2007-12-17,0.0,6.75,908.416,11.19
2007-12-18,2.24783163,6.94,939.501,11.16
2007-12-19,6.762049412,5.64,965.14,11.16
2007-12-20,3.218112393,3.99,956.141,11.16
2007-12-21,2.83862246,5.76,960.551,11.14
2007-12-22,0.733193311,5.54,953.408,11.16
2007-12-23,2.287689929,5.22,971.48,11.18
2007-12-24,6.470723651,3.98,1048.288,11.16
2007-12-25,1.364187218,5.43,1046.008,11.17
2007-12-26,1.229979564,5.2,989.036,11.18
2007-12-27,5.991988628,4.92,996.583,11.19
2007-12-28,4.990934019,5.27,1019.12,11.16
2007-12-29,0.63159592,6.47,1095.168,11.18
2007-12-30,0.061006564,6.67,1105.699,11.18
2007-12-31,0.162410578,6.58,1111.226,11.18
2008-01-01,0.132065028,6.45,1078.623,11.17
2008-01-02,0.160895968,6.03,1029.178,11.17
2008-01-03,0.0,6.0,940.457,11.15
2008-01-04,0.003064739,6.22,803.427,11.15
2008-01-05,0.399739786,5.77,806.366,11.18
2008-01-06,2.687823021,5.13,802.177,11.15
2008-01-07,0.15318463,5.25,799.034,11.14
2008-01-08,1.758238712,3.76,830.309,11.14
2008-01-09,1.06019699,5.97,956.863,11.15
2008-01-10,0.0,6.25,1031.8,11.14
2008-01-11,0.0,6.31,1100.632,11.13
2008-01-12,0.412255776,6.0,1063.317,11.13
2008-01-13,0.024627022,5.66,1064.046,11.12
2008-01-14,1.806011813,4.89,1063.609,11.13
2008-01-15,6.827316805,3.4,1025.19,11.13
2008-01-16,7.904789671,3.28,1004.615,11.19
2008-01-17,2.27262705,4.37,804.238,11.13
2008-01-18,4.801643788,4.58,929.4,11.14
2008-01-19,0.516837491,5.57,989.147,11.15
2008-01-20,7.903027729,5.66,1003.085,11.14
2008-01-21,1.173564416,5.35,1023.515,11.14
2008-01-22,7.620169083,1.93,1029.986,11.15
2008-01-23,4.710961836,3.25,1039.233,11.14
2008-01-24,6.983406785,2.44,1001.855,11.17
2008-01-25,5.445942939,4.2,1037.663,11.15
2008-01-26,4.15218529,3.03,1027.094,11.18
2008-01-27,8.862889605,2.51,1014.816,11.2
2008-01-28,0.446765745,5.88,1032.652,11.19
2008-01-29,5.718394601,4.95,1037.889,11.22
2008-01-30,9.729951452,4.64,1090.389,11.24
2008-01-31,10.59611096,5.07,1137.713,11.22
2008-02-01,0.757509965,5.39,1112.032,11.21
2008-02-02,0.31541567,6.4,1075.826,11.2
2008-02-03,0.337894559,6.61,1052.708,11.2
2008-02-04,0.42072224,6.43,1069.736,11.2
2008-02-05,1.536077333,5.4,1045.197,11.19
2008-02-06,5.76583983,4.44,1045.949,11.18
2008-02-07,5.176882979,4.36,1060.651,11.18
2008-02-08,6.971485474,3.94,1041.6,11.17
2008-02-09,4.514575856,4.79,1003.973,11.19
2008-02-10,7.704199918,3.46,1045.327,11.23
2008-02-11,5.971004428,4.47,1012.647,11.21
2008-02-12,3.962983224,5.38,1019.211,11.21
2008-02-13,9.064510389,4.15,931.674,11.22
2008-02-14,0.168425026,6.59,917.468,11.24
2008-02-15,0.630553556,5.22,920.274,11.21
2008-02-16,2.367980209,4.72,908.708,11.24
2008-02-17,0.721928942,6.26,919.023,11.25
2008-02-18,1.139460004,5.78,918.751,11.22
2008-02-19,5.468631823,5.48,929.109,11.22
2008-02-20,3.245214152,5.89,915.662,11.21
2008-02-21,3.275692877,5.32,912.018,11.23
2008-02-22,1.086150921,6.15,909.276,11.24
2008-02-23,0.0,7.61,920.543,11.22
2008-02-24,0.036071085,7.71,925.113,11.21
2008-02-25,0.019664605,7.73,925.421,11.21
2008-02-26,0.517549145,6.11,943.491,11.21
2008-02-27,1.763810448,4.5,946.433,11.21
2008-02-28,2.025658489,5.14,961.511,11.23
2008-02-29,0.292591832,5.9,941.696,11.2
2008-03-01,2.235624039,5.01,890.691,11.22
2008-03-02,1.38491386,6.26,863.272,11.18
2008-03-03,0.092793804,6.24,859.095,11.2
2008-03-04,0.532573967,6.79,860.794,11.24
2008-03-05,4.169142707,6.33,865.084,11.21
2008-03-06,3.356214324,5.33,841.947,11.22
2008-03-07,11.29198931,5.54,803.044,11.19
2008-03-08,5.012871192,6.15,837.015,11.19
2008-03-09,0.524754089,5.64,833.124,11.22
2008-03-10,0.81199965,7.06,826.414,11.22
2008-03-11,3.861271385,6.73,851.962,11.2
2008-03-12,0.222985723,5.98,889.3,11.19
2008-03-13,5.226359372,3.92,925.436,11.16
2008-03-14,9.808600205,5.84,921.352,11.18
2008-03-15,3.482751988,6.76,927.687,11.2
2008-03-16,7.079364714,4.93,1075.281,11.16
2008-03-17,7.25868354,3.92,1149.218,11.19
2008-03-18,8.210258864,4.88,1167.02,11.16
2008-03-19,10.00117276,4.46,1167.81,11.17
2008-03-20,5.517847618,6.52,1163.675,11.19
2008-03-21,4.41590473,4.72,1134.724,11.16
2008-03-22,21.07915819,2.62,1126.214,11.21
2008-03-23,31.23899609,2.87,1090.823,11.25
2008-03-24,7.654857158,4.72,1094.362,11.22
2008-03-25,1.358159763,7.05,1121.279,11.2
2008-03-26,3.411288999,5.84,1129.305,11.21
2008-03-27,15.41056363,1.43,1078.736,11.21
2008-03-28,0.844407643,4.22,1100.322,11.26
2008-03-29,6.287318124,3.43,1126.463,11.26
2008-03-30,5.883275746,4.77,1096.107,11.26
2008-03-31,3.65686917,4.78,1059.516,11.3
2008-04-01,2.892395673,6.65,939.253,11.27
2008-04-02,0.674371977,7.33,831.305,11.27
2008-04-03,0.003513539,8.09,836.318,11.26
2008-04-04,0.0,7.72,826.479,11.27
2008-04-05,0.0,7.52,828.909,11.26
2008-04-06,0.0,7.18,833.019,11.26
2008-04-07,0.001980658,6.86,846.362,11.26
2008-04-08,0.002051459,7.11,865.367,11.27
2008-04-09,3.590686335,5.76,859.357,11.27
2008-04-10,11.62272664,1.67,874.381,11.24
2008-04-11,8.599628187,2.85,827.057,11.27
2008-04-12,19.71723125,2.15,829.372,11.27
2008-04-13,9.731692497,3.22,839.127,11.28
2008-04-14,11.10482474,2.72,809.238,11.26
2008-04-15,9.724251095,5.13,812.04,11.27
2008-04-16,10.52835826,5.09,809.047,11.33
2008-04-17,8.086837197,4.56,825.252,11.36
2008-04-18,1.905245373,5.88,816.836,11.36
2008-04-19,7.373496482,5.78,803.597,11.33
2008-04-20,18.08945327,3.42,859.078,11.38
2008-04-21,12.06928228,2.86,852.125,11.34
2008-04-22,15.05624999,3.06,861.252,11.4
2008-04-23,0.177200195,5.89,840.869,11.41
2008-04-24,8.194217809,6.41,835.007,11.42
2008-04-25,9.303534406,6.6,847.321,11.42
2008-04-26,3.875783821,5.88,844.744,11.39
2008-04-27,2.020855967,6.34,767.985,11.39
2008-04-28,2.377561558,6.72,985.976,11.39
2008-04-29,3.065978458,5.96,1044.988,11.37
2008-04-30,5.350677641,5.22,1047.936,11.4
2008-05-01,2.656159001,5.28,1047.528,11.42
2008-05-02,0.172846454,6.61,1012.025,11.44
2008-05-03,0.0,7.13,1014.191,11.4
2008-05-04,1.131141794,6.29,1029.192,11.41
2008-05-05,1.828785978,5.27,1024.428,11.38
2008-05-06,2.294878813,5.16,1035.774,11.4
2008-05-07,0.904757556,5.25,1022.775,11.36
2008-05-08,1.267841639,4.54,1044.184,11.37
2008-05-09,0.423672427,5.16,1036.562,11.35
2008-05-10,7.257478119,4.42,1037.496,11.34
2008-05-11,0.574584922,4.74,1036.843,11.35
2008-05-12,9.367270267,4.93,1035.138,11.37
2008-05-13,5.069189967,4.33,1030.145,11.38
2008-05-14,14.10943435,3.25,1030.61,11.36
2008-05-15,3.762506653,5.18,1029.294,11.34
2008-05-16,3.209612062,5.11,1039.375,11.35
2008-05-17,2.529012395,4.48,1035.56,11.36
2008-05-18,1.893504703,4.23,1050.705,11.34
2008-05-19,2.213859356,3.31,1033.82,11.35
