date,stage_rel_m,storage_true_m3,area_m2,level_sim_m,level_obs_m,vol_p_minus_e_m3d,vol_qin_m3d,vol_qout_m3d,vol_gw_m3d,dS_m3d,qin_scaled_m3s,level_obs_m_asl,level_sim_m_asl
2009-11-28,-0.7812052096465104,2701066820792.5186,57884483758.95807,10.93089933168653,11.14,161952919.67310044,127359300.42717592,68765500.8,4500000.0,216046719.30027634,1474.065977166388,1133.99,1133.7808993316864
2009-11-29,-0.7733493559633066,2701558896205.202,57884485330.12881,10.938755185369734,11.15,394226916.3132951,173620547.57034355,71272051.2,4500000.0,492075412.68363863,2009.4970783604579,1134.0,1133.7887551853696
2009-11-30,-0.7781169506330092,2701260263337.3804,57884484376.60987,10.933987590700031,11.12,-245839028.94546267,20928458.723910455,69222297.6,4500000.0,-298632867.8215522,242.2275315267414,1133.9699999999998,1133.7839875907
2009-12-01,-0.780252796384253,2701126478108.9565,57884483949.44072,10.931851744948787,11.07,-122659758.48695032,64112360.77263674,70882992.0,4354838.70967742,-133785228.423991,742.0412126462586,1133.9199999999998,1133.7818517449487
2009-12-02,-0.7872184006691637,2700690166189.0415,57884482556.31986,10.924886140663878,11.1,-360942751.11753815,2309893.912262858,73324224.0,4354838.70967742,-436311919.9149527,26.734883243783077,1133.9499999999998,1133.7748861406637
2009-12-03,-0.7892238322666338,2700564549849.8467,57884482155.23354,10.922880709066407,11.08,-108510533.59212106,60796341.90686532,73547308.8,4354838.70967742,-125616339.19493316,703.6613646627931,1133.9299999999998,1133.7728807090664
2009-12-04,-0.7938275322110716,2700276183029.208,57884481234.49356,10.918277009121969,11.06,-231581042.02516407,21507847.296035085,73938787.2,4354838.70967742,-288366820.6388064,248.93341777818384,1133.9099999999999,1133.768277009122
2009-12-05,-0.7962507013883694,2700124400419.576,57884480749.859726,10.91585383994467,11.05,-142823041.9292553,67333034.20708287,71937763.2,4354838.70967742,-151782609.63184986,779.3175255449406,1133.8999999999999,1133.7658538399446
2009-12-06,-0.7950921055873221,2700196972609.681,57884480981.57888,10.917012435745718,11.07,32885442.7470047,116635125.26764107,72593539.2,4354838.70967742,72572190.10496834,1349.9435794865865,1133.9199999999998,1133.7670124357455
2009-12-07,-0.7967345612125059,2700094092380.2153,57884480653.08776,10.915369980120534,11.05,-91343109.59376094,66583446.83739508,73765728.0,4354838.70967742,-102880229.46604328,770.6417458031838,1133.8999999999999,1133.7653699801203
2009-12-08,-0.7959428877753183,2700143681266.29,57884480811.42245,10.916161653557722,11.06,12604522.094106842,119072245.89003713,77733043.2,4354838.70967742,49588886.07446655,1378.150994097652,1133.9099999999999,1133.7661616535577
