date,stage_rel_m,storage_true_m3,area_m2,level_sim_m,level_obs_m,vol_p_minus_e_m3d,vol_qin_m3d,vol_qout_m3d,vol_gw_m3d,dS_m3d,qin_scaled_m3s,qout_policy_m3s,level_obs_m_asl,level_sim_m_asl
2003-11-26,0.047516493166892534,2752976340981.629,57884490000.0,11.759602781372163,11.52,-23969620.523020398,51318549.327946834,84882267.46405248,4500000.0,-62033338.65912604,593.964691295681,982.4336512043112,1134.37,1134.6096027813721
2003-11-27,0.048343717405675356,2753028156703.682,57884490000.0,11.760430005610946,11.52,68274826.63196228,72964291.1745927,84923395.7531583,4500000.0,51815722.05339667,844.4941108170451,982.9096730689618,1134.37,1134.6104300056109
2003-11-28,0.05156310328270884,2753229812791.5547,57884490000.0,11.763649391487979,11.52,185676478.78636387,105543177.4297594,85063568.34351243,4500000.0,201656087.87261087,1221.5645535851781,984.5320410128754,1134.37,1134.6136493914878
2003-11-29,0.0665542240213907,2754168827521.833,57884490000.0,11.77864051222666,11.56,782168686.1152201,247037991.26891047,85691947.10574205,4500000.0,939014730.2783884,2859.236010056834,991.8049433534959,1134.4099999999999,1134.6286405122266
2003-11-30,0.06613161527477959,2754142356129.525,57884490000.0,11.77821790348005,11.53,6624600.935142693,57084825.63605574,85680818.87914748,4500000.0,-26471392.30794905,660.7040004173118,991.6761444345774,1134.3799999999999,1134.62821790348
2003-12-01,0.0631420141690628,2753955093314.0986,57884490000.0,11.775228302374334,11.54,-139483051.15041658,42284217.525887445,85563981.80177216,4500000.0,-187262815.4263013,489.4006658088824,990.3238634464371,1134.3899999999999,1134.6252283023744
2003-12-02,0.06290702513304659,2753940374056.6045,57884490000.0,11.774993313338317,11.51,-21471758.79483662,96813584.46235465,85561083.16160792,4500000.0,-14719257.494089901,1120.5275979439195,990.290314370462,1134.36,1134.6249933133383
2003-12-03,0.062397166765103367,2753908437517.2227,57884490000.0,11.774483454970374,11.51,-55932243.712064385,114043274.13692439,85547569.80681726,4500000.0,-31936539.381957263,1319.9453025106989,990.1339098011257,1134.36,1134.6244834549702
2003-12-04,0.06542134888401563,2754097866420.2515,57884490000.0,11.777507637089286,11.49,107169862.70343049,172439693.7154223,85680653.38998452,4500000.0,189428903.0288683,1995.8297883729433,991.6742290507468,1134.34,1134.6275076370891
2003-12-05,0.07076081281999486,2754432320086.1963,57884490000.0,11.782847101025265,11.55,207600775.28248903,217263446.5188051,85910555.85626782,4500000.0,334453665.9450263,2514.623223597281,994.3351372253221,1134.3999999999999,1134.6328471010252
2003-12-06,0.08084844008392567,2755064189494.7285,57884490000.0,11.792934728289197,11.58,425934052.3734627,296772035.5244468,86336679.36557707,4500000.0,631869408.5323323,3434.86152227369,999.2671222867717,1134.4299999999998,1134.6429347282892
2003-12-07,0.0839435478301122,2755258061041.5015,57884490000.0,11.796029836035382,11.56,109432672.41999535,175410663.0136231,86471788.66074209,4500000.0,193871546.77287632,2030.216007102119,1000.8308872771075,1134.4099999999999,1134.6460298360353
2003-12-08,0.0913710892385862,2755723307830.8433,57884490000.0,11.803457377443857,11.59,290787206.1657006,265747641.21732178,86788058.0410595,4500000.0,465246789.34196293,3075.782884459743,1004.4914125122627,1134.4399999999998,1134.6534573774438
2003-12-09,0.10834492771665204,2756786516155.1665,57884490000.0,11.820431215921923,11.59,699205355.3120166,456005646.92064553,87502677.90936355,4500000.0,1063208324.3232987,5277.843135655619,1012.7624758028189,1134.4399999999998,1134.6704312159218
2003-12-10,0.1116988846597284,2756996601513.6377,57884490000.0,11.823785172865,11.59,132938358.4802601,169296711.92179182,87649711.93107674,4500000.0,210085358.4709752,1959.452684279998,1014.4642584615364,1134.4399999999998,1134.6737851728649
2003-12-11,0.10921400480266298,2756840953458.4033,57884490000.0,11.821300293007933,11.58,-143022657.96128875,79427415.26928815,87552812.54252283,4500000.0,-155648055.23452342,919.2987878389832,1013.342737760681,1134.4299999999998,1134.6713002930078
2003-12-12,0.10702592000832159,2756703896070.313,57884490000.0,11.819112208213593,11.59,-112264668.0253674,67175829.26616731,87468549.33111739,4500000.0,-137057388.0903175,777.4980239139736,1012.367469110155,1134.4399999999998,1134.6691122082134
2003-12-13,0.11182306790456532,2757004380111.2617,57884490000.0,11.823909356109835,11.61,183422569.2732124,209237344.4324864,87675872.75675432,4500000.0,300484040.94894445,2421.728523524148,1014.7670457957677,1134.4599999999998,1134.6739093561098
2003-12-14,0.10585815723016039,2756630749674.571,57884490000.0,11.817944445435431,11.58,-283740809.8082549,2043416.0232367956,87433042.90610161,4500000.0,-373630436.6911197,23.65064841709254,1011.9565151169168,1134.4299999999998,1134.6679444454353
2003-12-15,0.09912902747171731,2756209250036.532,57884490000.0,11.811215315676987,11.59,-332442657.071824,2602201.104419031,87159182.07126145,4500000.0,-421499638.0386664,30.11806833818323,1008.786829528489,1134.4399999999998,1134.6612153156768
2003-12-16,0.09291082355059038,2755819753802.088,57884490000.0,11.804997111755862,11.58,-317648970.9938039,19559188.58347028,86906452.03407486,4500000.0,-389496234.4444085,226.379497493869,1005.8617133573479,1134.4299999999998,1134.6549971117558
2003-12-17,0.09012426735323831,2755645209325.9497,57884490000.0,11.802210555558508,11.59,-162289569.78939098,79042116.02826902,86797022.37707677,4500000.0,-174544476.13819873,914.8393058827432,1004.5951664013515,1134.4399999999998,1134.6522105555584
2003-12-18,0.08370554632801072,2755243153088.974,57884490000.0,11.795791834533281,11.6,-318069134.8259874,7048945.625677557,86536047.77518736,4500000.0,-402056236.9754972,81.58501881571246,1001.5746270276314,1134.4499999999998,1134.6457918345332
2003-12-19,0.08135167118695544,2755095710915.0894,57884490000.0,11.793437959392225,11.61,-153555898.25928172,97057722.1909763,86443997.81646039,4500000.0,-147442173.8847658,1123.3532660992628,1000.50923398681,1134.4599999999998,1134.643437959392
2003-12-20,0.08740641190402379,2755474968131.441,57884490000.0,11.799492700109294,11.6,214725842.39240924,255733065.66525513,86701691.7060486,4500000.0,379257216.3516158,2959.873445199712,1003.4918021533401,1134.4499999999998,1134.6494927001092
2003-12-21,0.10279425072159663,2756438832512.8125,57884490000.0,11.814880538926866,11.59,638004188.8059434,417709711.5254427,87349518.9598176,4500000.0,963864381.3715684,4834.603142655587,1010.9898027756667,1134.4399999999998,1134.6648805389268
2003-12-22,0.1102126737065364,2756903508141.7896,57884490000.0,11.822298961911807,11.6,283088875.26253724,273752989.8934311,87666236.17898805,4500000.0,464675628.9769804,3168.4373830258232,1014.6555113308802,1134.4499999999998,1134.6722989619118
2003-12-23,0.1123525920715498,2757037548478.1577,57884490000.0,11.824438880276821,11.59,47363188.32018496,178939570.91161868,87762422.86351366,4500000.0,134040336.36829,2071.059848514105,1015.7687831425193,1134.4399999999998,1134.6744388802767
2003-12-24,0.11111957906763673,2756960314934.8164,57884490000.0,11.823205867272907,11.6,-106859816.58848841,121844173.0477003,87717899.80071518,4500000.0,-77233543.34150329,1410.2334843483832,1015.253469915685,1134.4499999999998,1134.6732058672728
2003-12-25,0.10370091521264461,2756495624218.2065,57884490000.0,11.815787203417916,11.59,-372776115.6,0.0,87414601.00982389,4500000.0,-464690716.60982394,0.0,1011.7430672433321,1134.4399999999998,1134.6657872034177
2003-12-26,0.09666571681065175,2756054953033.9053,57884490000.0,11.808752005015922,11.58,-349043474.70000005,0.0,87127709.60126464,4500000.0,-440671184.3012647,0.0,1008.4225648294519,1134.4299999999998,1134.658752005016
2003-12-27,0.09066578956654049,2755679129227.198,57884490000.0,11.80275207777181,11.58,-311816670.96167505,27377217.911349203,86884353.65653722,4500000.0,-375823806.7068631,316.8659480480232,1005.6059450988104,1134.4299999999998,1134.6527520777718
2003-12-28,0.08320499966877007,2755211799816.967,57884490000.0,11.79529128787404,11.57,-376249185.0,0.0,86580225.23146926,4500000.0,-467329410.2314693,0.0,1002.0859401790424,1134.4199999999998,1134.645291287874
2003-12-29,0.07746869333401851,2754852488712.773,57884490000.0,11.78955498153929,11.58,-301686677.8115474,33223812.44570855,86348238.82823098,4500000.0,-359311104.1940698,384.5348662697749,999.4009123637845,1134.4299999999998,1134.6395549815393
2003-12-30,0.07045891944523677,2754413410070.674,57884490000.0,11.782545207650507,11.57,-361139102.06810194,12623571.35385773,86063111.38491224,4500000.0,-439078642.09915644,146.1061499289089,996.100826214262,1134.4199999999998,1134.6325452076503
2003-12-31,0.06348318273330586,2753976463451.3228,57884490000.0,11.775569470938576,11.56,-351230578.2182457,4563739.95396617,85779781.08669522,4500000.0,-436946619.3509748,52.82106428201585,992.8215403552688,1134.4099999999999,1134.6255694709384
2004-01-01,0.05930930144095013,2753715019621.72,57884490000.0,11.77139558964622,11.55,-190432948.68540585,19102160.063263193,85613040.98056272,4500000.0,-261443829.6027054,221.08981554702768,990.8916780157722,1134.3999999999999,1134.6213955896462
2004-01-02,0.06359487170881967,2753983459432.147,57884490000.0,11.77568115991409,11.57,176072718.04981643,182664601.81668016,85797509.4396144,4500000.0,268439810.42688215,2114.173632137502,993.0267296251667,1134.4199999999998,1134.625681159914
2004-01-03,0.06330454387933879,2753965273859.9507,57884490000.0,11.775390832084609,11.58,-41331612.71163349,113437713.99809742,85791673.48283638,4500000.0,-18185572.19637245,1312.936504607609,992.9591838291248,1134.4299999999998,1134.6253908320846
2004-01-04,0.059239137405637805,2753710624682.6196,57884490000.0,11.77132542561091,11.53,-201746582.81528175,37226310.29083101,85628904.80651428,4500000.0,-254649177.33096504,430.86007281054407,991.0752871124338,1134.3799999999999,1134.6213254256108
2004-01-05,0.05449821602315081,2753413662561.4517,57884490000.0,11.76658450422842,11.53,-249818377.6647724,42795698.192382604,85439441.69580716,4500000.0,-296962121.1681969,495.3205809303542,988.882427034805,1134.3799999999999,1134.6165845042283
2004-01-06,0.04623974561090697,2752896367990.7617,57884490000.0,11.758326033816177,11.55,-429276438.2757693,1586176.8739003045,85104309.28823848,4500000.0,-517294570.69010746,18.358528633105376,985.0035797249825,1134.3999999999999,1134.6083260338162
2004-01-07,0.03864828797083597,2752420853806.5586,57884490000.0,11.750734576176107,11.54,-390879835.07059836,4662095.1383682005,84796444.27096055,4500000.0,-475514184.20319074,53.95943447185417,981.4403272101916,1134.3899999999999,1134.600734576176
2004-01-08,0.032518179146001226,2752036875678.0986,57884490000.0,11.744604467351271,11.53,-310660955.94893587,15732200.118153261,84549372.62912327,4500000.0,-383978128.45990586,182.08564951566274,978.5807017259638,1134.3799999999999,1134.5946044673512
2004-01-09,0.027486766693755743,2751721717759.6787,57884490000.0,11.739573054899026,11.54,-245258539.17864975,18948610.146958522,84347989.38812009,4500000.0,-315157918.4198113,219.31261744164956,976.2498771773157,1134.3899999999999,1134.589573054899
2004-01-10,0.02212257066809236,2751385714923.598,57884490000.0,11.734208858873362,11.54,-267041596.0720627,19671401.605062135,84132641.61347702,4500000.0,-336002836.0804776,227.67825931784878,973.7574260819099,1134.3899999999999,1134.5842088588734
2004-01-11,0.01788729402214845,2751120425408.112,57884490000.0,11.72997358222742,11.51,-211819665.4977227,34994014.03689809,83963864.0255278,4500000.0,-265289515.4863524,405.02331061224646,971.8039817769421,1134.36,1134.5799735822272
2004-01-12,0.01129856840151086,2750707720412.974,57884490000.0,11.723384856606781,11.54,-329420491.2939599,4914432.573240126,83698936.41688563,4500000.0,-412704995.1376054,56.88000663472367,968.7376900102503,1134.3899999999999,1134.5733848566067
2004-01-13,0.008783437155278665,2750550177469.389,57884490000.0,11.720869725360549,11.57,-132383910.21414489,62941923.00510685,83600956.37606367,4500000.0,-157542943.58510172,728.4944792257737,967.6036617599962,1134.4199999999998,1134.5708697253604
2004-01-14,0.009094483290710767,2750569660796.0903,57884490000.0,11.721180771495982,11.54,21198430.490551725,86403377.61984739,83618481.40939161,4500000.0,19483326.7010075,1000.0390928223077,967.8064977938843,1134.3899999999999,1134.5711807714958
2004-01-15,0.0058801242225595485,2750368319577.777,57884490000.0,11.71796641242783,11.52,-141871382.74681702,28521871.662776463,83491707.2292838,4500000.0,-201341218.31332433,330.11425535620907,966.3392040426365,1134.37,1134.5679664124277
2004-01-16,0.013633014747449972,2750853945604.813,57884490000.0,11.72571930295272,11.57,348884567.30382746,225058327.42310053,83816867.69094434,4500000.0,485626027.0359837,2604.841752582182,970.1026353118558,1134.4199999999998,1134.5757193029526
2004-01-17,0.0070314135650484345,2750440434109.456,57884490000.0,11.719117701770319,11.58,-326047055.8039104,585459.0608030028,83549898.61376713,4500000.0,-413511495.3568745,6.776146537071792,967.0127154371196,1134.4299999999998,1134.5691177017702
2004-01-18,0.008620751685269617,2750539987167.0493,57884490000.0,11.72070703989054,11.55,55189610.71146408,132483188.33831456,83619741.45660217,4500000.0,99553057.59317647,1533.3702353971594,967.8210816736362,1134.3999999999999,1134.5707070398905
2004-01-19,0.021740907936930013,2751361808310.29,57884490000.0,11.733827196142201,11.57,606459250.4879142,304027584.8718381,84165692.11910431,4500000.0,821821143.240648,3518.8377878684964,974.1399550822258,1134.4199999999998,1134.583827196142
2004-01-20,0.018229616432336938,2751141867820.009,57884490000.0,11.730315904637607,11.56,-178064541.17913935,46650028.26904775,84025977.37096344,4500000.0,-219940490.28105503,539.9308827436082,972.5228862380028,1134.4099999999999,1134.5803159046375
2004-01-21,0.014014366113386764,2750877832714.8076,57884490000.0,11.726100654318657,11.59,-207850950.13808087,32173345.932541884,83857500.99586457,4500000.0,-264035105.20140356,372.3766890340496,970.572928192877,1134.4399999999998,1134.5761006543185
2004-01-22,0.01644594026217928,2751030141803.8535,57884490000.0,11.72853222846745,11.58,110208709.4020849,130562462.2003082,83962082.5566913,4500000.0,152309089.0457018,1511.1396087998635,971.7833629246678,1134.4299999999998,1134.5785322284673
2004-01-23,0.015546630369232053,2750973810776.2217,57884490000.0,11.727632918574503,11.54,-52514037.00014837,84612724.80309817,83929715.43478529,4500000.0,-56331027.63183549,979.3139444803029,971.4087434581631,1134.3899999999999,1134.5776329185744
2004-01-24,0.03537345316976376,2752215724505.6177,57884490000.0,11.747459741375033,11.53,913829158.8096848,417338522.4969002,84753951.91043118,4500000.0,1241913729.3961537,4830.306973343752,980.9485174818423,1134.3799999999999,1134.597459741375
2004-01-25,0.03354977595895782,2752101492901.8516,57884490000.0,11.745636064164229,11.55,-98900055.48007514,73853561.11317724,84685109.39938755,4500000.0,-114231603.76628545,854.7865869580698,980.1517291595782,1134.3999999999999,1134.5956360641642
2004-01-26,0.02730412132241595,2751710277207.8286,57884490000.0,11.739390409527687,11.55,-310702861.77277833,8420204.226154733,84433036.4763374,4500000.0,-391215694.022961,97.45606743234644,977.2342184761274,1134.3999999999999,1134.5893904095276
2004-01-27,0.020276330601639157,2751270070026.3115,57884490000.0,11.73236261880691,11.52,-352600345.0390542,1041940.2993876693,84148776.77734387,4500000.0,-440207181.5170104,12.059494205875803,973.9441756637021,1134.37,1134.5823626188069
2004-01-28,0.012992798399691412,2750813843694.3823,57884490000.0,11.725079086604962,11.52,-373581647.79762244,5710205.023609678,83854889.1553564,4500000.0,-456226331.92936915,66.09033592140831,970.5426985573658,1134.37,1134.5750790866048
2004-01-29,0.015323095248681556,2750959808969.78,57884490000.0,11.727409383453953,11.52,93365485.1326441,141056918.93896148,83957128.67432606,4500000.0,145965275.3972795,1632.6032284602022,971.7260263232183,1134.37,1134.5774093834539
2004-01-30,0.012228223549487932,2750765952208.5317,57884490000.0,11.72431451175476,11.51,-156825937.69483778,51305031.034015745,83835854.58706595,4500000.0,-193856761.24788797,593.8082295603674,970.322391054004,1134.36,1134.5743145117547
2004-01-31,0.011051168261016394,2750692223747.965,57884490000.0,11.723137456466286,11.51,-58729698.889755026,73295048.04961394,83793809.72698206,4500000.0,-73728460.56712314,848.3223153890502,969.835760728959,1134.36,1134.5731374564662
2004-02-01,0.009998329720645398,2750626275983.6016,57884490000.0,11.722084617925915,11.5,-105111021.89562188,127420117.91399132,83756860.38173756,4500000.0,-65947764.363368124,1474.7698832637884,969.4081062701106,1134.35,1134.5720846179258
2004-02-02,0.007494671138727113,2750469451665.4604,57884490000.0,11.719580959343997,11.48,-147957264.25254327,79293356.0654111,83660409.9540118,4500000.0,-156824318.14114398,917.7471766829989,968.2917818751365,1134.33,1134.569580959344
2004-02-03,0.002828032478535248,2750177142469.9565,57884490000.0,11.714914320683805,11.51,-238513576.53441697,34179823.36173922,83475442.3312591,4500000.0,-292309195.5039369,395.59980742753726,966.1509529080914,1134.36,1134.5649143206838
2004-02-04,-0.0001264148303724566,2749992081620.186,57884490000.0,11.711959873374898,11.49,-157329566.90968692,60128831.6257542,83360114.48665485,4500000.0,-185060849.77058756,695.935551224007,964.8161398918385,1134.34,1134.561959873375
2004-02-05,-0.007388138917868596,2749537221306.256,57884490000.0,11.704698149287402,11.49,-372118350.52325803,4826322.857860904,83068286.26471233,4500000.0,-454860313.93010944,55.860218262278984,961.4384984341705,1134.34,1134.5546981492873
2004-02-06,-0.01548396621371801,2749030114384.959,57884490000.0,11.696602321991552,11.5,-423553918.262767,3689376.9161351332,82742379.95044054,4500000.0,-507106921.2970724,42.701121714527005,957.6664346115803,1134.35,1134.5466023219915
2004-02-07,-0.022106757865308024,2748615275559.7104,57884490000.0,11.689979530339963,11.49,-328708913.14859116,846869.8929042198,82476781.9929986,4500000.0,-414838825.24868554,9.801734871576619,954.5923841782246,1134.34,1134.53997953034
2004-02-08,-0.028206658397530712,2748233189620.118,57884490000.0,11.68387962980774,11.49,-327825467.84858376,32472483.001447618,82232954.74519669,4500000.0,-382085939.59233284,375.83892362786594,951.7703095508875,1134.34,1134.5338796298076
2004-02-09,-0.03136237246098646,2748035521811.1675,57884490000.0,11.680723915744284,11.5,-204910160.86529183,93852010.13773239,82109658.2232009,4500000.0,-197667808.95076036,1086.2501173348655,950.3432664722326,1134.35,1134.5307239157441
2004-02-10,-0.039218046612474695,2747543457617.0967,57884490000.0,11.672868241592797,11.47,-405770274.9,0.0,81793919.17067939,4500000.0,-492064194.07067937,0.0,946.6888792902707,1134.32,1134.5228682415927
2004-02-11,-0.04720722499884261,2747043030976.6616,57884490000.0,11.664879063206428,11.38,-414452948.40000004,0.0,81473692.03482063,4500000.0,-500426640.43482065,0.0,942.9825466993129,1134.23,1134.5148790632063
2004-02-12,-0.05495056429584234,2746558003220.0205,57884490000.0,11.657135723909429,11.47,-400085743.66740185,723957.4877222617,81165970.46119146,4500000.0,-485027756.64087105,8.379137589378029,939.4209544119382,1134.32,1134.5071357239094
2004-02-13,-0.06229455307690725,2746097990005.2227,57884490000.0,11.649791735128364,11.46,-375295795.78688395,654992.9569180548,80872411.96774237,4500000.0,-460013214.7977083,7.580937001366375,936.0232866636849,1134.31,1134.4997917351284
2004-02-14,-0.06929935638724759,2745659222710.517,57884490000.0,11.642786931818023,11.47,-353674233.9,0.0,80593060.80578345,4500000.0,-438767294.7057834,0.0,932.7900556224937,1134.32,1134.492786931818
2004-02-15,-0.07470784056979651,2745320445750.1807,57884490000.0,11.637378447635474,11.47,-277558534.5347905,23660027.5460717,80378453.34777334,4500000.0,-338776960.3364922,273.8429114128669,930.3061730066358,1134.32,1134.4873784476354
2004-02-16,-0.07277784950003073,2745441336647.893,57884490000.0,11.639308438705239,11.46,9344401.001620336,196508535.30854014,80462038.59770831,4500000.0,120890897.71245214,2274.4043438488443,931.2735948808833,1134.31,1134.4893084387052
2004-02-17,-0.06511491767635011,2745921327836.3433,57884490000.0,11.64697137052892,11.49,253745431.87831095,311524964.20978004,80779207.6377402,4500000.0,479991188.4503508,3605.6130116872687,934.9445328442151,1134.34,1134.4969713705289
2004-02-18,-0.06595685990977163,2745868590207.649,57884490000.0,11.646129428295499,11.48,-91519728.30423208,124031934.97408748,80749835.36400735,4500000.0,-52737628.69415195,1435.5548029408274,934.6045759723073,1134.33,1134.4961294282955
2004-02-19,-0.06845170160867459,2745712318161.9614,57884490000.0,11.643634586596596,11.48,-158369944.52918348,87251346.66610745,80653447.82430543,4500000.0,-156272045.68738145,1009.8535493762436,933.4889794479794,1134.33,1134.4936345865965
2004-02-20,-0.05649892468234114,2746461016928.198,57884490000.0,11.65558736352293,11.49,388490953.51365834,445853101.98770255,81145289.26457992,4500000.0,748698766.236781,5160.336828561372,939.1815887104158,1134.34,1134.5055873635229
2004-02-21,-0.058844535927169574,2746314092388.746,57884490000.0,11.6532417522781,11.46,-161784524.14107156,100414814.64329281,81054829.95451787,4500000.0,-146924539.4522966,1162.208502815889,938.134605955068,1134.31,1134.503241752278
2004-02-22,-0.05160724990664544,2746767421949.556,57884490000.0,11.660479038298625,11.48,222489460.7487677,316695878.9506906,81355778.88942233,4500000.0,453329560.81003606,3665.46156192929,941.6178112201659,1134.33,1134.5104790382986
2004-02-23,-0.05326268967587683,2746663728412.8623,57884490000.0,11.658823598529393,11.48,-113623068.47406606,95723317.9458157,81293786.16539806,4500000.0,-103693536.69364843,1107.908772521015,940.9003028402553,1134.33,1134.5088235985293
2004-02-24,-0.04830916342378085,2746974007690.7505,57884490000.0,11.66377712478149,11.48,132359172.87215196,263921525.70535538,81501420.68950483,4500000.0,310279277.8880025,3054.647288256428,943.3034802026023,1134.33,1134.5137771247814
2004-02-25,-0.046719000052859685,2747073612440.447,57884490000.0,11.66536728815241,11.5,7756691.898285113,177920042.09609216,81571984.29816242,4500000.0,99604749.69621487,2059.259746482548,944.1201886361391,1134.35,1134.5153672881522
2004-02-26,-0.05187119631430732,2746750888858.4604,57884490000.0,11.660215091890963,11.48,-300930055.6347108,64073326.74542841,81366853.09703453,4500000.0,-322723581.9863169,741.58942992394,941.745984919381,1134.33,1134.5102150918908
2004-02-27,-0.046510659933212774,2747086662461.5005,57884490000.0,11.665575628272057,11.51,115465598.47369856,306399221.52446306,81591216.95829082,4500000.0,335773603.0398708,3546.287286162767,944.3427888691066,1134.36,1134.515575628272
2004-02-28,-0.048597449510756834,2746955950009.3457,57884490000.0,11.663488838694514,11.47,-134696155.7742028,89994641.3793969,81510937.75990424,4500000.0,-130712452.15471013,1041.6046455948715,943.413631480373,1134.32,1134.5134888386945
2004-02-29,-0.04953159363933764,2746897437032.749,57884490000.0,11.662554694565934,11.48,-88146460.56343453,115612188.6007917,81478704.63427404,4500000.0,-58512976.59691687,1338.1040347313854,943.0405628966903,1134.33,1134.5125546945658
2004-03-01,-0.044795328549065885,2747194107492.8022,57884490000.0,11.667290959656205,11.49,162030147.9444061,220818050.2159085,81677738.10687612,4500000.0,296670460.0534384,2555.7644700915334,945.3441910518069,1134.34,1134.517290959656
2004-03-02,-0.03092296102417506,2748063045691.404,57884490000.0,11.681163327181096,11.48,509596486.9829019,446092316.6098165,82250604.99096593,4500000.0,868938198.6017524,5163.1055163173205,951.9745948028465,1134.33,1134.531163327181
2004-03-03,-0.03864236459739068,2747579517222.0815,57884490000.0,11.67344392360788,11.47,-397087601.40000004,0.0,81940867.92230785,4500000.0,-483528469.3223079,0.0,948.3896750267112,1134.32,1134.5234439236078
2004-03-04,-0.04662465089782338,2747079522288.5435,57884490000.0,11.665461637307446,11.47,-413874103.5,0.0,81620830.03802757,4500000.0,-499994933.5380276,0.0,944.6855328475413,1134.32,1134.5154616373075
2004-03-05,-0.054285419572515294,2746599666595.552,57884490000.0,11.657800868632755,11.48,-399106370.8592232,5064786.103417602,81314108.23610653,4500000.0,-479855692.9919121,58.62020953029632,941.1355119919737,1134.33,1134.5078008686326
2004-03-06,-0.05695801475627087,2746432260416.2964,57884490000.0,11.655128273449,11.47,-173692596.73159304,91997037.84987393,81210620.37363636,4500000.0,-167406179.25535548,1064.7805306698372,939.9377358059764,1134.32,1134.505128273449
2004-03-07,-0.058886458544408875,2746311466437.304,57884490000.0,11.653199829660862,11.46,-124025751.28890046,88869468.534717,81137696.23809062,4500000.0,-120793978.99227409,1028.5818117444096,939.0937064593822,1134.31,1134.5031998296608
2004-03-08,-0.04984132638840171,2746878035974.023,57884490000.0,11.662244961816869,11.45,358788980.081435,293793150.3089956,81512593.6714424,4500000.0,566569536.7189883,3400.3836841318935,943.432797123176,1134.3,1134.5122449618168
2004-03-09,-0.04124655335873934,2747416395888.463,57884490000.0,11.670839734846531,11.44,340583738.2772843,284146318.78694046,81870142.62415712,4500000.0,538359914.4400676,3288.7305415155147,947.5710951870036,1134.29,1134.5208397348465
2004-03-10,-0.04144062454138576,2747404239645.951,57884490000.0,11.670645663663885,11.46,-42713710.2601553,116926586.58106656,81869118.83242452,4500000.0,-12156242.511513263,1353.3169743179,947.5592457456542,1134.31,1134.5206456636638
2004-03-11,-0.027319093701324765,2748288784951.404,57884490000.0,11.684767194503946,11.47,565240954.3062084,406257880.36010903,82453529.21391529,4500000.0,884545305.4524021,4702.058800464225,954.3232547906863,1134.32,1134.534767194504
2004-03-12,-0.02451413951990041,2748464481841.5845,57884490000.0,11.687572148685371,11.47,107000591.49451496,155771338.82443848,82575040.13834155,4500000.0,175696890.1806119,1802.9090141717418,955.7296312308049,1134.32,1134.5375721486853
2004-03-13,-0.027374931347976365,2748285287389.5054,57884490000.0,11.684711356857294,11.47,-181580809.7740263,89350757.9152156,82464400.22037472,4500000.0,-179194452.07918543,1034.1522906853656,954.4490766247073,1134.32,1134.5347113568573
2004-03-14,-0.026851874976354412,2748318050626.2427,57884490000.0,11.685234413228915,11.48,-50436472.00693713,170192092.4477774,82492383.70337255,4500000.0,32763236.737467706,1969.8158848122382,954.772959529775,1134.33,1134.5352344132289
2004-03-15,-0.02844572923391587,2748218214686.565,57884490000.0,11.683640558971355,11.51,-156795096.14395192,143892532.74934366,82433376.28294182,4500000.0,-99835939.67755008,1665.4228327470332,954.0900032747895,1134.36,1134.5336405589712
2004-03-16,-0.03589094100843492,2747751861059.7637,57884490000.0,11.676195347196836,11.5,-406185024.96948713,26465380.353037555,82133982.18459712,4500000.0,-466353626.8010467,306.31227260460133,950.6247938032074,1134.35,1134.5261953471968
2004-03-17,-0.043707474710931914,2747262248547.5107,57884490000.0,11.66837881349434,11.48,-412972313.38953733,9679629.416113345,81819828.27955812,4500000.0,-489612512.25298214,112.03274787168223,946.9887532356264,1134.33,1134.5183788134943
2004-03-18,-0.04531416602416083,2747161608519.5615,57884490000.0,11.66677212218111,11.49,-149540790.1016708,135160777.25570455,81760015.10301502,4500000.0,-100640027.94898127,1564.3608478669507,946.296471099711,1134.34,1134.516772122181
2004-03-19,-0.04776164512365502,2747008303175.2495,57884490000.0,11.664324643081615,11.46,-175405699.4427341,108265927.14577797,81665572.01527755,4500000.0,-153305344.3122337,1253.0778604835414,945.2033798064532,1134.31,1134.5143246430816
2004-03-20,-0.05212168663871439,2746735198630.3237,57884490000.0,11.659964601566557,11.47,-225755205.90766418,38644446.058120035,81493785.07608381,4500000.0,-273104544.92562795,447.2736812282411,943.2151050472663,1134.32,1134.5099646015665
2004-03-21,-0.047840573017252926,2747003359285.062,57884490000.0,11.664245715188018,11.48,107705925.46629393,246629231.7301593,81674502.45812121,4500000.0,268160654.73833203,2854.504996876844,945.3067414134399,1134.33,1134.5142457151878
2004-03-22,-0.05546600157369686,2746525717228.5405,57884490000.0,11.656620286631574,11.48,-393212865.0408271,1439744.150387735,81368935.63128875,4500000.0,-477642056.5217281,16.66370544430249,941.7700883251014,1134.33,1134.5066202866315
2004-03-23,-0.062222356179711905,2746102512278.849,57884490000.0,11.649863932025559,11.49,-364222665.7508556,26616678.824393574,81098962.76497722,4500000.0,-423204949.6914393,308.06341231937006,938.6454023724215,1134.34,1134.4998639320254
2004-03-24,-0.06983039262696822,2745625959630.318,57884490000.0,11.642255895578302,11.49,-393878909.74136513,2620441.1912452313,80794179.98108211,4500000.0,-476552648.53120196,30.329180454227213,935.1178238551171,1134.34,1134.4922558955782
