Q_knot_1,Q_knot_2,Q_knot_3,Q_knot_4,F_flood,F_power,F_smooth,g_max_level
1002.1447066255969,964.7385877332835,991.0879642028773,989.0785653635622,0.0001047761547643732,1475.7040541361314,1.2922147715523227,-0.431411296351488
956.9124332979932,954.67107901543,955.5013930119926,952.2025401288612,0.004624554201756629,29.649748990570256,0.004263808394700337,-0.10434820129747635
951.9699095990089,950.7196389650795,957.728609099172,952.5134932482274,0.005091206119706053,20.066256033792094,0.03066542595321495,-0.08889540518429406
1007.490456929715,965.5724890934888,1001.7155601406154,969.4858728482608,4.0928939417673675e-05,1779.8250532197505,1.9232660327315816,-0.46469287105590595
998.1975724669154,984.5986391983122,1001.4911789240124,1001.4448455750672,3.5712750809260893e-06,2173.252567758281,0.2806018480958821,-0.5244119890743733
968.5609688781939,954.6286028560609,978.188017451565,953.4459079053265,0.0018850911968178866,327.92155678828436,0.47357862463310424,-0.22192736026831916
991.4055127093702,974.4923177726961,975.5728564195988,948.9807924804652,0.000608774988701103,817.627620178704,0.22858127066823686,-0.32222077001259564
969.6407978556416,968.8643019537396,981.0188453640793,969.3990743761713,0.0009478369716342525,573.6185577400407,0.09290877358753805,-0.29081099844457015
1002.1447066255969,964.786643112623,990.0135312325741,989.0785653635622,0.00011418225153432607,1447.961885365554,1.2573057912762224,-0.42757543475580384
991.9709390703317,964.7747256921642,981.9022714701853,956.2934469606218,0.0005519878430449814,833.2991341399457,0.6782010833456078,-0.330667517041741
1004.6645954672517,1008.2324269226233,988.0606402540358,993.4405127299367,8.669930204081826e-07,2389.1841463642863,0.24328624505231664,-0.5445473644463306
971.4657861939107,967.5686466637259,972.2781294639537,952.5039011325199,0.001574119056259306,368.62473755891773,0.04500429882648339,-0.24053102617980215
962.4587831936205,964.6955864010649,965.0921455761833,969.8787071292668,0.002327212532895433,223.94648057953685,0.004742208846139885,-0.20182022371317387
950.6778079890634,954.67107901543,955.5013930119926,952.2025401288612,0.00515104962226681,16.047014188691858,0.011502287343223788,-0.08688956331547892
998.1975724669154,984.5986391983122,1001.4911789240124,970.7254132767987,1.8254177799839808e-05,1885.6863961960728,0.33389314226090544,-0.48834289633811245
968.9350299291054,967.5686466637259,976.0706217218072,952.5039011325199,0.0014690011912211506,399.0485212639736,0.07462318671073902,-0.24742114468504717
1001.1922630000738,967.1201253165788,991.1705077132983,969.3820203869907,0.00015032040451623215,1339.9139217777176,1.0988050106080385,-0.41206073342991445
1005.7965958684055,968.4701927447263,1018.7345360823373,994.0599612657245,3.363327835008686e-07,2640.2883382778646,2.3581221850168816,-0.5589946911087527
958.0329505733014,954.67107901543,957.4961214036828,960.9808486345331,0.004092511832489734,56.211107259963946,0.012550497981425627,-0.12514437582814786
997.0986171469876,963.5457797085999,988.9546618293491,952.0267601126297,0.00034259227652000884,1062.6938562723935,1.1644927961018152,-0.36283981725540926
1006.1480820380332,968.7937159697642,1018.7345360823373,994.0599612657245,2.953556099797492e-07,2655.667595861438,2.3410056986038468,-0.5608129009124365
1005.7965958684055,968.4701927447263,988.7602357693754,972.8076142681317,0.00011907872093806661,1438.4646450642924,1.1432604209265744,-0.42357349797883437
982.3696366713625,968.329685286275,988.1992081913863,970.492591694151,0.00041525921267089507,904.8705223738127,0.36746021280818186,-0.3528236879779989
982.4142312765958,962.5767828031502,988.0453916958062,970.520829926448,0.000518034927443655,833.7360894415758,0.6364992891751385,-0.3375854507596543
1001.6232963518071,962.5767828031502,999.3354448783034,970.5208379166911,9.566566583571228e-05,1518.3496908365823,1.787618261214005,-0.4329846105361881
1005.6500784634894,968.4701927447263,1009.4456464400808,994.0583984162323,3.422191702755329e-06,2264.4193568068727,1.8496915430694914,-0.5243491225891788
1001.6232963518071,962.8679750394331,999.9449047122289,970.492502720388,8.918352979969763e-05,1540.5264891668155,1.7884308007914407,-0.4359480684569679
986.7152943683955,964.4328454663411,988.1595214345184,970.6703001733932,0.0004020817436636839,930.8236647924018,0.6536425461275844,-0.35501012332614046
951.1742329806897,951.4634779543667,952.4895336889714,951.3708732536151,0.005752062760149978,3.3625149763234337,0.0007383522401958634,-0.06793491899418846
956.4907144570121,965.1740569599233,955.7867697106027,957.4532105363367,0.0037419548183561563,79.8983610784777,0.0984262938161555,-0.13745783253617283
1005.873775456547,968.4701927447263,1009.5368712179445,994.0583984162323,3.2203874631027757e-06,2273.8151960337213,1.8647611507628992,-0.52531173618104
968.4202364645242,964.6758925435963,981.0424855175922,970.6421609726646,0.0011001554975824293,525.7383643955731,0.16827051708231341,-0.27814322373808054
949.6143641438782,951.9561177930535,952.4069901785504,951.3708732536151,0.005865064306964308,3.0588658134205367,0.003778487965635377,-0.06453254605014003
998.1975724669154,965.5724890934888,1001.2523413712013,995.4913207731316,4.1647940805887306e-05,1760.2027498757082,1.4057001901669937,-0.4674973126055697
968.2586170638516,978.289598561495,977.8784315498632,969.4564743952319,0.0008514059243518251,609.6698385583384,0.06984800284698849,-0.29972998364606696
969.5293464936865,963.8454285672495,977.8784315498632,969.4564743952319,0.0012534643765132981,462.68974124780084,0.13680761232616723,-0.2660552937067582
950.8041207429948,954.67107901543,951.6219004202601,952.223394513583,0.00559356463615515,6.05485874632454,0.014880323280193146,-0.07297020578140057
962.3412312557009,964.7419927309127,965.0998314020692,960.3231621033615,0.0025165059016114422,190.37882329567486,0.005195313979510954,-0.1904193914871808
970.9327670102874,969.2123298627049,961.4556956925388,953.631286054622,0.002201420289057214,257.020369042114,0.041003972974002545,-0.2047139063658978
1000.818183911558,969.7494977909124,1011.7019697700338,970.0356201792032,1.4276650659675016e-05,2022.4234331489356,1.7122996337253973,-0.494225456142269
956.8805062764426,964.6696740831437,959.0435881642119,954.0726802866209,0.003521929221106055,93.40767092558313,0.05852208812142851,-0.14528269886004708
